"id","name","parent_id","date"
"95773","Series 3","92525","2012-12-25"
"95791","Series 1","95790","2015-05-11"
"95807","Staffel 12","6390","2009-04-13"
"95858","Season 1","95857","2016-03-01"
"95867","Staffel 10","39257","2011-04-26"
"95868","Staffel 11","39257","2012-04-10"
"95869","Staffel 12","39257","2013-03-26"
"95870","Staffel 13","39257","2014-04-08"
"95880","Staffel 16","36235","2013-02-13"
"95886","Staffel 1","95885","2015-04-10"
"95898","Season 19","3992","2015-12-09"
"95904","Season 8","23184","2012-05-13"
"95905","Season 9","23184","2013-05-12"
"95911","Staffel 9","38887","2014-11-11"
"95913","Staffel 15","33327","2016-05-03"
"95916","Staffel 19","34319","2016-12-20"
"95929","Season 1","95928","2014-05-13"
"95935","Season 1","95934","2015-05-03"
"95946","Finale","6082","2015-09-27"
"95950","Staffel 1","95949","2009-06-23"
"95961","Staffel 5","94381","2016-05-11"
"95968","Staffel 25","2483","2012-02-20"
"95971","Staffel 26","2483","2013-03-18"
"95972","Staffel 27","2483","2014-03-31"
"95979","Staffel 1","95978","2013-05-20"
"95980","Staffel 2","95978","2014-12-22"
"95981","Staffel 3","95978","2015-10-26"
"96020","Series 3","84896","2014-03-03"
"96039","Season 6","39131","2016-06-26"
"96050","Season 1","96049","2016-08-20"
"96072","Voss und Ringelhahn","2583","2023-06-04"
"96078","Season 7","33904","2015-07-21"
"96095","Staffel 2","36347","2007-12-04"
"96129","Staffel 17","21765","2013-04-18"
"96130","Staffel 18","21765","2014-05-15"
"96133","Staffel 15","38924","2016-05-03"
"96135","Staffel 11","38924","2012-04-06"
"96169","Staffel 7","36425","2013-05-02"
"96170","Staffel 6","36425","2012-09-27"
"96180","Season 1","58377","2013-12-15"
"96188","Season 14","2367","2016-05-22"
"96212","Staffel 1","96211","1999-03-29"
"96213","Staffel 7","96211","2006-08-16"
"96243","Series 2","96242","2013-06-02"
"96262","Season 1","96261","2014-07-22"
"96282","Staffel 37","21796","2012-03-19"
"96283","Staffel 38","21796","2013-03-25"
"96290","Season 5","33451","2015-05-01"
"96302","Season 4","45353","2004-02-06"
"96345","Staffel 4","47995","1997-10-07"
"96347","Staffel 1","8126","1994-12-27"
"96352","Staffel 1","96351","1997-03-21"
"96374","Dritte Staffel","32721","1999-12-17"
"96388","Season 2","56404","2014-05-23"
"96389","Season 3","56404","2015-08-29"
"96432","Season 5","55670","2016-01-13"
"96446","Season 6","33451","2016-05-06"
"96479","Season 17","16992","2016-05-25"
"96493","1. Staffel","96492","2013-03-29"
"96498","2. Staffel","96492","2014-02-11"
"96505","Season 10","23184","2014-05-18"
"96506","Season 11","23184","2015-06-01"
"96510","Season 7","3307","2013-09-04"
"96527","Season 1","96526","2001-04-07"
"96551","Series 1","96242","2011-06-19"
"96571","Season 2","93996","2015-12-15"
"96574","Staffel 12","46060","2015-04-08"
"96599","Staffel 2","38887","2007-01-02"
"96600","Staffel 3","38887","2007-12-18"
"96601","Staffel 4","38887","2009-02-13"
"96602","Staffel 5","38887","2010-02-05"
"96616","Season 2","88217","2015-12-09"
"96648","Series 1","69064","2004-10-07"
"96657","Staffel 1","96656","2014-01-03"
"96666","Staffel 2","96211","2001-04-30"
"96703","Brasch und Team","2680","2023-08-27"
"96709","Series 1","96708","2011-10-11"
"96721","Staffel 1","96720","2016-02-25"
"96726","Staffel 2","96720","2017-02-16"
"96746","Season 1","96745","2013-03-15"
"96749","Season 4","96745","2016-05-20"
"96766","Season 3","81185","2015-08-24"
"96787","Season 1","96786","2012-12-04"
"96788","Season 2","96786","2013-11-26"
"96802","Season 3","96786","2015-04-14"
"96820","Staffel 1","96819","2004-03-03"
"96821","Staffel 2","96819","2006-01-10"
"96828","Season 3","45238","1995-05-20"
"96835","Staffel 2","33215","1993-10-18"
"96840","Staffel 3","33215","1994-05-30"
"96854","Staffel 3","96853","2017-05-16"
"96857","Staffel 4","94381","2015-12-16"
"96862","Staffel 5","96861","2014-04-10"
"96865","Staffel 6","96861","2015-04-09"
"96871","Season 2","58377","2014-09-28"
"96942","WDR","2680","2004-05-31"
"96961","Season 1","59421","2012-08-26"
"96976","Season 1","96975","2013-09-09"
"96977","Season 2","96975","2014-09-01"
"96978","Season 3","96975","2015-09-03"
"96998","Staffel 3","96997","2016-06-17"
"97027","Staffel 1","35434","1995-07-06"
"97105","Season 3","58248","2015-12-26"
"97145","Season 2","88904","2016-04-12"
"97171","Season 2","88193","2016-05-16"
"97245","Season 4","56763","2015-05-10"
"97257","Staffel 6","97256","2015-02-24"
"97263","Staffel 1","88966","2007-01-15"
"97295","Series 1","69346","2002-04-29"
"97296","Series 2","69346","2003-03-31"
"97297","Series 3","69346","2004-03-25"
"97298","Series 4","69346","2005-03-31"
"97299","Series 5","69346","2006-08-10"
"97300","Series 6","69346","2007-06-16"
"97301","Pilot","69346","2001-03-13"
"97324","Oswald und Hornberg","35014","2023-05-23"
"97362","Season 1","42534","1982-04-29"
"97369","Season 2","42534","1983-05-09"
"97443","Saison 1","97442","2014-12-06"
"97491","Season 4","32129","1993-10-16"
"97559","Staffel 1","97558","2009-12-18"
"97578","Season 4","32161","1994-10-19"
"97583","Season 2","90054","2015-05-20"
"97605","Staffel 5","47995","1999-01-19"
"97610","Season 1","97609","2015-04-21"
"97659","Staffel 6","36357","2012-12-20"
"97730","Vierte Staffel","32721","2000-12-15"
"97762","Staffel 2","96351","1998-05-29"
"97778","Staffel 1","97777","2003-12-19"
"97780","Staffel 2","97777","2004-10-15"
"97786","Staffel 3","97777","2006-01-01"
"97787","Staffel 4","97777","2006-12-21"
"97788","Staffel 5","97777","2007-11-30"
"97801","Staffel 1","97800","2007-06-10"
"97807","Staffel 4","33215","1995-10-18"
"97831","Season 3","80490","2016-05-19"
"97838","Season 2","87856","2016-05-18"
"97847","Staffel 1","97846","2014-06-03"
"97854","Staffel 2","97846","2015-09-29"
"97861","Season 3","4262","2009-05-16"
"97869","Season 2","86931","2016-07-02"
"97884","Series 1","97883","2012-11-13"
"97885","Series 2","97883","2013-12-08"
"97890","Season 6","56606","2013-04-07"
"97902","Staffel 1","97901","2015-12-07"
"97951","Season 1","97950","2013-01-12"
"97964","Season 3","42534","1984-05-14"
"98017","Season 4","42534","1985-04-08"
"98076","Staffel 8","36357","2015-02-25"
"98080","Season 4","68809","2016-07-05"
"98093","Staffel 1","98092","2006-05-12"
"98094","Staffel 2","98092","2006-12-29"
"98095","Staffel 3","98092","2007-11-30"
"98117","Season 2","76207","2014-02-27"
"98118","Season 3","76207","2015-02-18"
"98133","Staffel 28","2483","2015-03-23"
"98134","Staffel 29","2483","2016-03-21"
"98135","Staffel 30","2483","2017-11-06"
"98203","Season 4","45238","1996-05-18"
"98239","Season 5","42534","1986-05-26"
"98280","Season 2","79302","2015-10-19"
"98296","Series 1","98295","2013-01-25"
"98297","Series 2","98295","2014-01-17"
"98309","Series 3","98295","2015-01-23"
"98318","Staffel 3","93641","2014-05-28"
"98339","Season 1","96644","2016-05-23"
"98360","Season 2","91018","2015-12-18"
"98376","Series 4","54228","2015-12-22"
"98412","Staffel 6","47995","2001-01-30"
"98442","Season 3","76760","2016-05-17"
"98500","Season 2","84092","2015-05-16"
"98516","Season 1","98515","2011-12-10"
"98524","Series 2","88367","2015-10-25"
"98530","Season 6","42534","1987-03-30"
"98579","Tanja Voigt","2680","1995-12-03"
"98587","Season 1","98586","2015-02-24"
"98596","Season 2","98586","2016-03-01"
"98633","Season 6","84244","2015-11-28"
"98638","Season 1","98637","2016-05-15"
"98656","Season 1","98655","2014-07-25"
"98670","Season 1","98669","2012-12-08"
"98698","Season 1","98697","2003-09-29"
"98726","Season 8","33904","2016-07-06"
"98736","Season 19","56437","1974-04-01"
"98761","Season 6","15514","1987-05-15"
"98791","Season 7","42534","1988-05-16"
"98816","Season 2","59540","2013-02-25"
"98820","Season 5","51769","2016-06-21"
"98838","Season 3","80052","2016-05-19"
"98879","Season 1","98878","2015-04-10"
"98889","Season 5","45238","1997-05-17"
"98920","Season 3","85228","2015-09-26"
"98934","Season 10","6342","2015-05-20"
"98940","Staffel 2","40447","2007-05-07"
"98969","Season 1","98968","2014-05-12"
"99022","Season 3","80265","2016-05-20"
"99050","Season 1","99048","2015-08-16"
"99076","Season 2","84221","2016-05-23"
"99100","Season 3","64193","2014-03-04"
"99126","Staffel 11","37173","2016-10-11"
"99165","Saison 8","99164","2014-03-29"
"99177","Season 3","85195","2016-05-17"
"99233","Staffel 21","21765","2016-11-17"
"99240","Staffel 2","97558","2011-05-13"
"99241","Staffel 3","97558","2012-11-09"
"99254","Season 4","62002","2013-05-22"
"99265","Season 2","97609","2016-05-24"
"99285","Season 6","45238","1998-05-16"
"99316","Season 2","91369","2016-01-17"
"99323","Season 4","64193","2015-02-26"
"99348","Season 1","64326","2012-10-21"
"99411","Season 5","32129","1994-10-01"
"99428","Season 1","99427","1999-05-14"
"99493","Staffel 11","33572","2003-04-02"
"99515","Season 28","36","2017-05-21"
"99556","Season 1","99555","2015-11-30"
"99647","Season 11","2543","2016-07-21"
"99677","Staffel 5","33215","1996-10-23"
"99703","Season 5","62002","2014-05-21"
"99710","Season 2","95471","2015-09-01"
"99739","Season 6","38697","2015-05-20"
"99748","Staffel 1","99747","2013-09-21"
"99757","Season 5","51701","2016-05-10"
"99782","Season 1","62809","2014-06-17"
"99859","Season 1","99858","2014-05-13"
"99989","Season 1","99988","2016-06-18"
"100010","Season 17","3992","2013-12-11"
"100011","Season 18","3992","2014-12-10"
"100025","Staffel 16","43119","2017-02-24"
"100040","Season 6","21803","2013-06-23"
"100042","Season 7","21803","2015-05-17"
"100077","Season 1","100076","2016-04-11"
"100127","Season 1","100126","2014-04-09"
"100129","Season 2","100126","2015-04-20"
"100149","Season 5","64193","2016-02-25"
"100158","Season 3","55228","2013-09-05"
"100205","Season 1","100204","2016-04-18"
"100209","Season 3","58377","2015-09-27"
"100218","Season 1","129719",\N
"100220","Season 1","100217","2017-02-20"
"100222","Season 1","100221","2010-08-31"
"100229","Season 1","100228","2010-01-01"
"100236","Season 1","100235","2005-05-01"
"100290","Season 5","23138","2012-09-12"
"100302","Season 1","100301","2013-07-02"
"100313","Season 2","100301","2014-06-03"
"100324","Season 3","100301","2015-07-07"
"100335","Season 4","100301","2016-06-16"
"100345","Season 5","100301","2022-11-03"
"100347","Season 2","89892","2015-05-12"
"100373","Season 3","77673","2016-04-15"
"100437","Season 2","93850","2013-12-22"
"100455","Season 7","15514","1988-05-06"
"100486","Season 1","100485","2015-06-28"
"100519","Season 4","77010","2016-09-15"
"100560","Staffel 16","39257","2017-04-11"
"100573","Saison 9","99164","2015-03-07"
"100585","Season 2","95934","2016-08-22"
"100604","Season 6","62002","2015-05-13"
"100665","Season 1","100664","2016-03-31"
"100721","Staffel 12","33572","2004-04-28"
"100797","Staffel 7","38887","2012-01-03"
"100812","Staffel 8","38887","2013-05-24"
"100839","Staffel 10","38887","2015-11-03"
"100856","Staffel 11","38887","2016-11-08"
"100873","Staffel 2","38924","2003-02-25"
"100886","Staffel 3","38924","2004-04-13"
"100899","Staffel 4","38924","2005-06-14"
"100916","Staffel 5","38924","2006-04-25"
"100932","Staffel 6","38924","2007-04-03"
"100950","Staffel 7","38924","2008-05-06"
"100969","Staffel 8","38924","2009-04-15"
"100995","Staffel 10","38924","2011-07-12"
"101019","Staffel 12","38924","2013-07-02"
"101033","Staffel 13","38924","2014-03-18"
"101048","Staffel 14","38924","2015-06-02"
"101080","Staffel 1","101079","2012-12-13"
"101173","Season 7","62002","2016-05-18"
"101183","Season 1","101182","2016-05-10"
"101201","Season 20","56437","1975-03-31"
"101270","Season 7","38697","2016-05-18"
"101306","Season 1","101305","1984-04-14"
"101330","Season 10","8131","2017-05-11"
"101357","Season 1","101356","2016-05-25"
"101408","Season 3","89892","2016-01-29"
"101430","Season 2","92103","2014-10-01"
"101458","Staffel 2","97901","2016-12-05"
"101494","Season 1","101493","2012-08-11"
"101518","Season 6","17209","2016-04-03"
"101554","Season 6","33453","2016-05-16"
"101562","Season 1","101561","2015-12-20"
"101590","Series 4","98295","2016-01-15"
"101607","Season 2","98515","2012-01-22"
"101608","Season 3","98515","2013-10-26"
"101609","Season 4","98515","2014-08-16"
"101610","Season 5","98515","2015-04-18"
"101611","Season 6","98515","2016-01-02"
"101675","Season 1","101674","1986-12-17"
"101681","Season 1","37581","1988-11-21"
"101711","Season 1","101710",\N
"101713","Season 1","101712",\N
"101714","Season 1","50149",\N
"101724","Season 1","34546","1977-11-19"
"101793","Season 1","101792","2016-05-21"
"101850","Season 4","55228","2014-08-13"
"101862","Staffel 1","101861","1997-02-05"
"101901","Season 11","6342","2016-05-25"
"101902","Season 1","97052","2015-08-23"
"101908","Season 1","101906","2015-05-03"
"101919","Season 2","101792","2016-10-08"
"101945","Season 2","101305","1985-01-12"
"101975","Season 3","88641","2016-10-30"
"102025","Season 4","34030","2012-06-04"
"102051","Staffel 1","32041","2005-12-20"
"102060","Staffel 2","32041","2007-08-19"
"102067","Staffel 8","43092","2016-12-22"
"102072","Dritte Staffel","6545","2000-05-10"
"102073","Fünfte Staffel","6545","2003-06-06"
"102076","Sesong 1","102075","2015-05-04"
"102173","Staffel 7","94767","2017-05-28"
"102195","Season 14","3530","2017-05-16"
"102210","Säsong 1","102209","2015-10-14"
"102230","Season 1","102229","2016-05-15"
"102298","Staffel 8","88966","2013-02-08"
"102325","Staffel 2","97800","2008-02-07"
"102361","Staffel 6","33215","1997-02-19"
"102386","Season 3","83800","2015-12-19"
"102423","Staffel 13","33572","2006-05-24"
"102424","Staffel 14","33572",\N
"102428","Season 3","95471","2016-09-07"
"102505","Season 2","53285","1992-07-05"
"102519","Season 3","53285","1993-07-11"
"102533","Season 4","53285","1994-11-14"
"102548","Season 2","37587","2000-01-16"
"102550","Season 3","37587","2003-02-12"
"102552","Season 4","37587","2006-01-01"
"102554","Season 5","37587","2010-09-01"
"102556","Season 6","37587","2013-03-01"
"102558","Season 7","37587","2013-03-01"
"102560","Season 8","37587",\N
"102562","Season 1","102561","2004-02-25"
"102563","Season 2","102561","2005-09-19"
"102564","Season 3","102561","2006-10-04"
"102565","Season 4","102561","2007-05-18"
"102566","Season 5","102561","2008-10-02"
"102567","Season 6","102561","2017-01-01"
"102588","Season 1","58866","2011-09-14"
"102635","Series 1","102634","2013-04-22"
"102656","Staffel 5","30730","2014-06-02"
"102692","Staffel 6","60185","2016-12-21"
"102767","Season 2","96526","2005-02-19"
"102777","Season 1","102776","2016-03-01"
"102839","Season 2","13143","1966-05-12"
"102877","Season 15","2367","2017-05-21"
"102902","Series 5","28196","2013-03-10"
"102937","Season 8","15514","1989-05-19"
"102975","Series 19","25891","2017-08-27"
"102987","Season 1","102986","1998-05-11"
"103017","Season 12","23184","2016-06-27"
"103030","Season 1","66007","2004-09-12"
"103046","Season 1","32140","1961-04-07"
"103051","Season 1","103050","2016-12-20"
"103067","Season 1","33361","2011-05-22"
"103069","Season 2","33361","2012-05-20"
"103079","Season 3","33361","2013-05-12"
"103081","Season 4","33361","2014-05-18"
"103087","Season 1","103086","2017-01-17"
"103104","Season 1","103103","2016-12-04"
"103137","Season 1","62063","2010-05-23"
"103158","Staffel 6","97777","2009-01-09"
"103181","Series 4","25437",\N
"103187","Series 2","60418","1996-12-24"
"103197","Saison 1","103196","2007-11-24"
"103205","Säsong 1","103204","2009-11-04"
"103206","Säsong 2","103204","2012-10-19"
"103207","Säsong 3","103204","2015-08-06"
"103219","Season 5","71105","2017-05-21"
"103226","Series 4","36026","2017-01-15"
"103234","Series 5","6049","2011-01-02"
"103236","Series 2","6049","2006-03-05"
"103237","Series 3","6049","2007-08-19"
"103266","Season 3","84504","2016-06-20"
"103272","Season 2","93286","2015-06-28"
"103290","Staffel 1","103289","2017-02-02"
"103321","Staffel 5","52160","2017-03-30"
"103324","Staffel 1","103323","2017-02-02"
"103345","Season 12","6287","2017-05-10"
"103355","Staffel 1","2354","1981-01-13"
"103367","Season 1","117068","2016-12-19"
"103378","Series 4","92525","2013-12-25"
"103393","Season 5","66497","2017-04-12"
"103403","Staffel 1","33572","1993-01-21"
"103422","Staffel 12","88966","2017-02-17"
"103427","Staffel 2","88966","2007-10-10"
"103429","Staffel 3","88966","2009-01-30"
"103431","Staffel 9","88966","2014-02-07"
"103433","Staffel 10","88966","2015-02-27"
"103453","Season 8","19434","2017-05-14"
"103467","Staffel 10","36357","2017-02-15"
"103469","Staffel 4","36357","2011-04-06"
"103471","Staffel 7","36357","2014-02-13"
"103482","Season 2","92389","2016-05-23"
"103559","Stagione 2","92527","2015-10-19"
"103563","Series 1","55702","2008-03-27"
"103577","Season 6","55478","2017-04-17"
"103585","Season 2","91421","2016-03-18"
"103602","Season 1","103601","2016-04-25"
"103609","Season 4","76386","2017-05-18"
"103631","Series 1","103630","2014-03-30"
"103633","Series 2","103630","2015-03-21"
"103635","Season 2","96644","2017-05-17"
"103652","Staffel 6","37173","2012-06-01"
"103660","Season 1","103659","2017-03-15"
"103693","Season 1","103692","2014-02-19"
"103766","Season 9","15514","1990-05-18"
"103815","Season 3","70702","2015-04-23"
"103834","Livre I","103833","2005-01-03"
"103837","Season 4","70702","2017-02-01"
"103944","Season 2","64906","2013-12-11"
"104014","Season 1","33620","1971-03-06"
"104023","Staffel 1","104022","2017-02-25"
"104034","Staffel 1","104033","2017-03-02"
"104060","Staffel 1","94381","2012-02-29"
"104103","Staffel 1","31613","1995-07-04"
"104114","Staffel 1","104113","2013-02-14"
"104128","Season 4","79201","2016-05-17"
"104136","Season 1","104135","1968-01-16"
"104157","Staffel 1","93641","2012-05-23"
"104160","Staffel 1","104159","2012-11-27"
"104179","Season 3","83990","2017-05-15"
"104187","Season 2","91890","2016-09-06"
"104208","Season 1","104207","2016-05-19"
"104251","Season 2","63833","2015-03-28"
"104275","Season 13","2495","2017-05-18"
"104349","Staffel 1","104348","1986-03-24"
"104356","Staffel 2","104348","1988-05-16"
"104365","Season 1","104201","2015-09-02"
"104378","Season 18","16992","2017-05-24"
"104407","Staffel 46","39195","2017-04-11"
"104412","Season 1","104411","2016-02-21"
"104421","Season 2","101906","2016-05-08"
"104455","Season 3","64906","2014-06-18"
"104470","Season 3","63833","2016-03-26"
"104494","Season 2","102986","1999-05-17"
"104531","Season 2","103601","2017-05-29"
"104553","Staffel 2","31613","1997-03-18"
"104573","Series 1","2364","1962-12-20"
"104575","Series 5","2364","1967-06-22"
"104576","Series 6","2364","1969-01-05"
"104596","Season 1","104595","2013-09-12"
"104610","Season 3","85717","2017-02-23"
"104619","Season 6","33450","2016-05-13"
"104673","Season 1","104672","2015-07-23"
"104703","Season 5","33361","2015-05-17"
"104757","Staffel 1","104756","2017-03-30"
"104760","Season 7","35519","2016-09-05"
"104769","Staffel 2","33572","1994-01-27"
"104783","Series 4","6049","2010-06-15"
"104787","Series 6","6049","2013-12-29"
"104794","Season 1","104793","2015-10-04"
"104803","Season 4","64906","2015-08-05"
"104874","Season 3","87856","2017-05-24"
"104928","Season 2","104595","2014-09-10"
"104938","Season 3","91369","2017-02-19"
"104960","Season 1","104959","2017-03-14"
"104980","Series 1","104979","2015-11-27"
"105004","Season 3","70515","2014-09-22"
"105023","Staffel 6","93641","2017-05-26"
"105045","Season 8","21587","2017-03-10"
"105054","Flemming, Koch und Ballauf","2583","1997-03-23"
"105066","Season 12","6342","2017-05-18"
"105072","Season 12","2543","2017-03-28"
"105105","Staffel 7","97777","2010-07-01"
"105117","Staffel 6","27063","2012-11-16"
"105118","Staffel 7","27063","2014-10-10"
"105129","Season 3","29152","2010-03-29"
"105134","Season 2","93251","2017-02-08"
"105141","Season 1","105140","2016-05-25"
"105155","Spielfilme","95949","2017-03-06"
"105160","Staffel 2","95949","2010-04-20"
"105172","Series 4","84896","2015-04-01"
"105185","Staffel 16","38924","2017-06-13"
"105191","Staffel 1","105190","2016-02-03"
"105193","Staffel 2","105190","2017-04-26"
"105200","Staffel 3","95949","2011-03-15"
"105211","Staffel 4","95949","2012-04-17"
"105225","Staffel 5","95949","2017-05-22"
"105233","Season 1","105232","2017-04-15"
"105238","Season 2","94277","2017-05-22"
"105272","Seizoen 1","105020","2017-03-05"
"105298","Season 1","105297","2017-04-14"
"105315","Season 1","105314","1998-03-27"
"105316","Season 2","105314","2000-03-05"
"105390","Season 1","105389","2015-12-08"
"105408","Season 4","76760","2017-05-16"
"105472","Season 2","98637","2017-05-15"
"105534","Season 1","105533","2000-12-19"
"105549","Series 2","96708","2013-08-01"
"105564","Season 1","105563","2014-12-21"
"105568","Season 4","58373","2015-04-17"
"105569","Season 5","58373","2016-04-22"
"105591","Season 5","1501","2017-05-30"
"105602","Series 7","51022","2017-04-09"
"105662","Season 1","105661","2014-08-24"
"105668","Staffel 2","94381","2013-03-31"
"105698","Series 9","34951","2015-11-03"
"105714","Staffel 22","21765","2018-05-03"
"105730","Season 7","84244","2016-11-19"
"105795","Season 5","64552","2017-05-24"
"105800","Season 3","84208","2017-05-23"
"105852","Series 1","32285","1970-05-10"
"105856","Season 2","100204","2017-02-03"
"105873","Staffel 1","105872","2008-07-09"
"105887","Season 4","62063","2013-05-19"
"105894","Season 20","3992","2016-12-07"
"105930","Season 1","105929","2014-09-07"
"105946","Season 1","105945","2007-05-14"
"105955","Staffel 7","33215","1997-04-23"
"105971","Season 3","104595","2015-09-17"
"105978","Season 1","105977","2006-03-19"
"105991","Season 5","64906","2016-08-03"
"106001","Season 1","106000","2003-11-30"
"106008","Season 2","106000","2004-01-25"
"106011","Season 1","106010","2015-07-06"
"106022","Season 2","99048","2016-12-18"
"106030","Season 1","106029","2016-07-21"
"106037","Season 1","106036","2012-01-01"
"106047","Season 1","106046","2008-07-26"
"106056","Season 1","106055","2005-06-22"
"106070","Season 2","106055","2007-06-24"
"106085","Season 1","106084","2002-04-04"
"106100","Season 4","70217","2016-02-18"
"106120","Series 2","104979","2016-12-02"
"106130","Season 6","51914","2017-04-09"
"106156","Season 1","106155","2016-05-10"
"106180","Season 1","106179","2015-05-03"
"106207","Seizoen 1","106206","2007-11-26"
"106223","Season 4","80052","2017-05-24"
"106232","Season 2","100076","2017-04-19"
"106246","Season 3","90495","2016-04-19"
"106253","Season 3","97609","2017-05-16"
"106318","Season 1","106317","2015-04-09"
"106356","Special","2367","2012-11-11"
"106396","Saison 1","106395","2012-09-14"
"106398","Saison 2","106395","2019-10-31"
"106407","Series 1","106406","2016-05-13"
"106431","Season 3","78448","2015-06-07"
"106477","Saison 1","106476","2014-03-26"
"106488","Season 3","102986","2000-05-15"
"106518","Staffel 12","37173","2017-12-29"
"106535","Season 1","106534","2016-01-02"
"106561","Series 1","106560","2014-12-16"
"106582","Season 1","106581","2016-05-17"
"106664","Season 1","106663","2017-04-17"
"106674","Season 2","106534","2016-12-11"
"106709","Staffel 14","39257","2015-04-21"
"106765","Season 4","70473","2016-09-18"
"106798","Season 3","101305","1987-05-13"
"106854","Season 5","28296","2014-01-30"
"106869","Season 3","88193","2017-05-22"
"106872","Season 1","106871","2017-05-02"
"106878","Season 8","8098","2013-09-22"
"106963","Season 9","28267","2012-04-04"
"107004","Staffel 3","31613","1998-07-09"
"107015","Season 3","84221","2017-06-05"
"107031","Staffel 1","94767","2012-03-13"
"107033","Staffel 2","94767","2013-04-23"
"107035","Staffel 3","94767","2013-12-27"
"107037","Staffel 4","94767","2014-10-14"
"107039","Staffel 5","94767","2015-05-26"
"107045","Season 2","106581","2017-05-11"
"107071","Season 2","37723","1975-04-27"
"107124","Season 3","95277","2017-08-05"
"107133","Season 1","107132","2014-03-24"
"107137","Season 3","88217","2016-11-16"
"107146","Season 6","64906","2017-05-22"
"107168","Season 6","51701","2017-04-04"
"107181","Season 2","67544","2011-04-19"
"107206","Staffel 1","107205","2004-09-03"
"107218","Season 2","94161","2017-04-04"
"107232","Season 1","107231","2017-05-16"
"107235","Season 1","33188","1979-05-10"
"107247","Season 3","90043","2016-08-31"
"107253","Season 7","28318","2016-05-08"
"107276","Season 4","83429","2018-05-25"
"107288","Season 3","90054","2016-05-25"
"107313","Season 3","86672","1975-04-26"
"107326","Season 3","35026","1999-05-28"
"107327","Series 1","54190","2003-10-24"
"107332","Season 1","107330","2015-11-03"
"107362","Season 01","107360","2012-10-31"
"107371","Season 4","102986","2001-05-15"
"107394","Season 1","63079","2013-08-17"
"107402","Series 2: China Girl","63079","2017-08-31"
"107435","Staffel 7","37173","2012-11-16"
"107441","Staffel 3","37173","2009-05-29"
"107443","Staffel 4","37173","2010-03-12"
"107445","Staffel 5","37173","2011-03-18"
"107453","Staffel 1","52160","2009-11-25"
"107455","Staffel 2","52160","2014-01-30"
"107461","Staffel 1","107460","2013-10-17"
"107474","Season 1","107473","2015-05-14"
"107479","Seizoen 2","106206","2008-11-03"
"107491","Season 1","63902","2013-03-28"
"107518","Season 2","106179","2016-05-15"
"107543","Season 1","107542","2017-04-07"
"107550","Series 1","107549","2015-07-23"
"107595","Season 4","90495","2017-05-23"
"107610","Season 1","63238","2014-03-09"
"107626","Season 1","107625","2017-06-14"
"107677","Staffel 11","43119","2012-03-30"
"107679","Staffel 12","43119","2013-03-22"
"107685","Season 2","62809","2015-12-14"
"107696","Season 1","107695","2013-04-08"
"107717","Staffel 6","107205","2010-03-26"
"107789","Season 3","62809","2017-06-21"
"107810","Series 2","107549","2016-06-10"
"107916","Season 2","101356","2017-05-17"
"107938","Season 1","91633","2013-07-11"
"107940","Season 2","91633","2014-06-06"
"107992","Series 6","64193","2017-02-23"
"108009","Season 1","108008","2017-05-15"
"108018","Seizoen 3","106206","2010-01-22"
"108025","Season 2","105945","2008-05-18"
"108032","Staffel 1","51244","2007-03-01"
"108042","Saison 1","108041","2013-03-07"
"108052","Season 3","37723","1976-03-07"
"108074","Season 2","105977","2008-03-23"
"108081","Season 4","58542","2016-01-22"
"108088","Series 1","108087","2013-07-03"
"108164","Season 2","95604","2015-10-27"
"108215","Staffel 4","36347","2012-08-14"
"108249","Season 3","44105","2013-10-05"
"108270","Season 1","108269","2017-03-31"
"108286","Season 2","107473","2016-03-09"
"108308","Season 4","80490","2017-05-11"
"108314","Stagione 1","108313","2014-06-10"
"108358","Staffel 15","39257","2016-04-05"
"108392","Staffel 1","108391","2017-07-06"
"108410","Season 3","91633","2015-06-11"
"108457","Staffel 44","39195","2015-10-23"
"108464","Season 4","90054","2017-05-17"
"108486","Season 7","33450","2017-05-12"
"108490","Season 1","108489","2017-01-26"
"108541","Staffel 1","108540","2015-02-26"
"108557","Season 4","80265","2017-06-23"
"108561","Season 2","105389","2016-12-20"
"108625","SFB","2583","1979-09-23"
"108650","Staffel 7","96861","2016-03-31"
"108665","Season 1","108664","2018-05-10"
"108680","Series 5","92525","2014-12-25"
"108686","Series 5","98295","2017-01-19"
"108709","Staffel 1","108708","2017-03-17"
"108731","Season 1","108730","2017-05-23"
"108737","Season 4","65147","2015-10-09"
"108771","Season 3","105945","2009-05-15"
"108795","Season 1","108794","2017-05-08"
"108842","Season 2","104201","2016-09-21"
"108893","Saison 3","92431","2015-04-25"
"108907","Season 3","91018","2016-12-16"
"108984","Season 4","37723","1977-05-15"
"109016","Season 8","38697","2017-05-17"
"109040","Season 1","109039","2017-04-13"
"109068","Season 2","105140","2017-04-28"
"109109","Walther","2583","1985-01-06"
"109143","Season 1","109142","2016-08-12"
"109184","Season 1","109183","2015-07-02"
"109267","Saison 1","109266","2012-02-08"
"109274","Saison 2","109266",\N
"109285","Season 1","33355","2011-05-17"
"109308","Staffel 1","109307","2015-12-22"
"109318","Season 1","109317","2016-11-08"
"109364","Season 1","109363","2017-01-19"
"109379","Season 1","109378","2017-05-17"
"109417","Staffel 1","109416","2013-10-17"
"109434","Staffel 1","109433","2006-06-19"
"109465","Season 29","36","2018-05-20"
"109473","Staffel 8","37173","2013-05-24"
