"movie_id","abstract"
"94014","Le TARDIS a explosé, détruisant tout l'univers depuis le début des temps jusqu'à la fin. La Terre survit uniquement dans l'œil du cyclone. Le Docteur a été fait prisonnier par tous ses ennemis d'une prison dont nul ne peut s'échapper, la Pandorica. Un autre présent se crée. Amy n'a jamais rencontré Le Docteur et les étoiles n'ont jamais existé."
"250979","Pour Marc, l'amour est comme un voyage en avion... et treize femmes de toute la France vont concourir pour s'envoler avec lui. Marc va passer du temps à faire connaissance avec chacune des candidates et, à la fin de chaque épisode, il distribue les billets d'avion tant convoités, permettant aux gagnantes de rester dans le jeu, d'atteindre la finale et d'avoir la chance de devenir... madame Marc."
"250982","Marc repart à l'aventure sur une île déserte : Chupacabra. Aux côtés d'anciennes prétendantes et de nouveaux candidats, il devra faire face aux manipulations mentales, aux épreuves physiques et aux trahisons de ses coéquipiers. "
"250981","Pour Marc, l'amour est comme un voyage en avion... et treize femmes de toute la France vont concourir pour s'envoler avec lui. Marc va passer du temps à faire connaissance avec chacune des candidates et, à la fin de chaque épisode, il distribue les billets d'avion tant convoités, permettant aux gagnantes de rester dans le jeu, d'atteindre la finale et d'avoir la chance de devenir... madame Marc.\
\
"
"251415","LoliRock suit le parcours de la jeune Iris, une adolescente fougueuse avec une belle voix et un désir sans fin d'aider les autres. Quand Iris rejoint le groupe de filles LoliRock, sa vie est changée pour toujours."
"251421","Iris, une adolescente à la voix magique, passe des auditions. Dès lors, elle apprend qu'elle est une princesse et doit apprendre à maîtriser ses pouvoirs, afin de protéger son royaume de Grammor. Elle va être aidée des deux nouvelles amies, Talia et Auriana."
"251918","Avenir, également orthographié @venir, est une mini-série télévisée française réalisée par Frank Bellocq sur un scénario de Kev Adams, Daive Cohen, Frank Bellocq et Élodie Hesme, et diffusée en Belgique sur RTL TVI depuis le 22 février 2023 et en France sur TF1 depuis le 27 février 2023.\
\
Cette fiction est de MyFamily (Elisa Soussan) et TF1, réalisée avec le soutien de la région Île-de-France. "
"251912","Un célèbre Youtubeur en manque d'inspiration est choisi pour tester une mystérieuse fonctionnalité nommée Preview. Elle promet d'épauler au plus près les vidéastes lors de leur phase créative. Au point d'être capable de prédire leurs prochaines vidéos ?"
"253129","#LikeMe est une série télévisée flamande pour la jeunesse créée en 2019 par Thomas Van Goethem de Fabric Magic. Elle raconte les aventures d'un groupe d'adolescents dans une école secondaire. La série s'est rendue populaire notamment grâce aux anciens classiques en néerlandais et français rechantés par de jeunes acteurs dans un style plus actuel. "
"253271","Caro cherche son chemin dans une nouvelle ville et une nouvelle école. Elle fait connaissance avec Yemi qui va la guider avec plaisir dans l'école. Entre-temps, Peter cherche un nouveau travail. "
"253273","Caro accepte la demande d'amitié d'un certain Ruben. Mais qui est-il et peut-elle lui faire confiance? Pendant que Camille rend la vie difficile à Caro, Yemi et Kyona découvrent que la mère de celle-ci a un cancer. "
"253274","Le nouvel entraineur des diables rouges, Olivier Dubois, visite l'école. Résultat, tout le monde est nerveux, surtout Mr Wolfs, le directeur. Caro a le sentiment que son titulaire, Mr Botty, a des choses à cacher. "
"253275","Le nouvel emploi de Peter n'est pas comme il avait espéré. Camille est en colère quand elle voit une photo de Vince et Caro. Personne ne peut s'interposer entre elle et Vince. "
"253276","Caro soupçonne que Ruben n'est autre que Mr Botty, ce qui engendre des moments gênants et des malentendus. Tout est redevenu comme avant entre Vince et Camille mais sa jalousie prend toujours le dessus. "
"253279","Une mystérieuse personne espionne Camille. Entre-temps, toute la classe essaye de décrocher un rôle dans la pièce de théâtre de Mr Botty. La jalousie de Camille atteint son point culminant. "
"253280","Jalousie, disputes, romantisme et énormément de drama rythment la préparation de la pièce de théâtre. Caro et Vince se donnent rendez-vous pour étudier leur texte mais tout le monde ne voit pas ça d'un très bon œil. "
"253283","La tension est palpable car, après toutes ses répétitions, le jour de la présentation de la pièce de théâtre est enfin arrivé. Les parents de Vince apportent du drama en plus à l'école. D'autres parents ne viennent pas voir leur enfant. Et la soirée se termine sur une touche de tristesse. "
"253285","Tout le monde se fait du souci pour Caro. Ses amis font tout pour être près d'elle en cette période difficile. Comme les amis de la famille Timmers habitent trop loin, peu de personnes se rendront à l'enterrement de Kristel. Pourtant, à l'entrée de l'église, Caro est surprise de voir que celle-ci est remplie. "
"253286","Camille met tout en œuvre pour charmer tout le monde. Mais qu'a-t-elle derrière la tête ? Et qui est cette personne qui lui envoie des messages anonymes? Entre temps, Caro reprend contact avec Ruben et essaye de découvrir sa vraie identité. "
"253287","Camille essaye de découvrir qui est derrière le personnage d'anonyme. Entre-temps, à l'école,tout se prépare pour le bal de fin d'année. Mais plusieurs étudiants ont décidé de ne pas y aller. "
"253289","C'est la soirée du bal. Caro va-t-elle enfin découvrir qui est Ruben? Qui vont être élus roi et reine du bal? Et quel est le vrai visage de Kyona? "
"253291","C'est le dernier jour d'une année scolaire très mouvementée. Après tout ce qui s'est passé au bal, la vie des élèves de « 'tSAS » ne sera plus jamais pareille. Caro et Peter ont pris une décision difficile. "
"253297","Caro habite de nouveau dans les Ardennes avec son père mais ses amis lui manquent énormément. Vince essaie de tourner la page. Entre-temps, Yemi, à qui Kyona manque, fait connaissance avec Maria et Scott pause rapidement des problèmes."
"253298","Caro revient vivre chez Titin qui est très contente de la revoir. Yemi est aussi content que sa meilleure amie soit de retour. Caro s'est rendu compte que son avenir est à Anvers. Les messages de Kristel sont évidemment une motivation supplémentaire à son retour. "
"253299","Caro réussit à s'inscrire à l'école avec l'aide de Scott. Cependant, elle n'a pas envie de croiser Vince. Entre-temps, Camille essaye de convaincre ses anciennes amies de ses bonnes intentions. "
"253302","A l'école, les disputes sont inévitables entre Caro et Vince et l'intervention de Scott ne les aident pas. Pendant ce temps, Philippe se pose des questions sur l'étrange comportement d'Olivier. "
"253303","Un nouveau message de Kristel apporte beaucoup d'émotions à Caro. Pendant ce temps, Nona et Camille essayent de découvrir qui est la personne qui suit Camille le soir. De plus, il semble que Titin a des choses à cacher. "
"253305","Le voyage scolaire apporte beaucoup d'émotions aux étudiants du SAS. Après encore une dispute, Caro décide de mettre les choses au point avec sa classe. Elle en a marre de toutes ces conflits. Son retour à Anvers était-il vraiment une bonne idée? "
"253307","Tout va mieux entre Caro et Vince mais ils ne sont pas près à redevenir plus que des amis. Pendant ce temps, Olivier planifie quelque chose que Philippe ignore. Camille ne sait pas ce qu'elle attend de Free. "
"253308","Caro et Maria ne supporte plus que leur ami soit triste à cause de sa relation avec Kyona. Elles forcent Kyona à se montrer et à faire un choix. Va-t-elle choisir Yemi ou va-t-elle le libérer? "
"253310","Caro reçoit un nouveau message de sa mère qui lui dit de faire quelque chose d'interdit. Elle sèche les cours et part une journée avec Scott à la mer. Pendant ce temps, Saskia est occupée avec des projets pour le mariage. "
"253311","Vince est blessé quand il entend parler du baiser entre Caro et Scott. Entre-temps, Free prend une décision difficile. Philippe et Olivier se disputent de plus en plus et Saskia ne rend pas la communication entre-eux plus facile. "
"253312","Caro est déçue car elle ne reçoit pas d'invitation pour le mariage des parents de Vince. Tout part en fait d'un malentendu que Vince s'efforce de résoudre. Pendant ce temps, la tension entre Olivier et Philippe est au plus haut. "
"253314","Les camarades de classes de Vince ne sont pas satisfaits des règles de Saskia concernant le mariage. Olivier aussi trouve tout cela ridicule. Pendant ce temps, Vince essaye de garder la tête froide. "
"253315","Après un départ difficile, le mariage d'Olivier et Philippe a quand même lieu. Tous les amis aident à le maintenir sur la bonne voie. Caro découvre enfin qui se cache derrière les messages de Kristel. Une fête est réussie et se termine par beaucoup d'amour et de feux d'artifice. "
"253350","Léna est une princesse russe qui vit en 1905 et qui a voyagé dans le futur à cause du pendentif que son petit ami Henri lui a offert pour lui porter chance. Elle se retrouve en 2018 et doit s'intégrer, prendre les habitudes des jeunes de cette époque et intégrer l’école de danse de l'Opéra national de Paris. Henri part à sa recherche, mais il ne suit pas les instructions et reste coincé en 1905."
"253976","Lily et Ben forment un jeune couple parisien, heureux dans un quotidien monotone. Jusqu’au jour où ils se font voler leur corps par un groupe de « Dissociés » : des êtres humains capables d’échanger leur corps avec celui de quelqu’un d’autre. Pour les récupérer ils devront faire face à Milo un dangereux dissocié. Ils seront aidés par Magalie, une petite fille de 5 ans dans le corps d'un adulte ..."
"207939","Le Visiteur du futur est un film de science-fiction français réalisé par François Descraques et sorti en 2022. Il s'agit d'une adaptation et suite de la web-série Le Visiteur du futur."
"119934","À la suite d'une exploration de grotte, des scientifiques mettent au jour de terrifiantes créatures, ressemblant à des ptérodactyles, qui envahissent la Terre et tuent la population, aussi bien humaine qu'animale, en la repérant aux bruits qu’elle produit."
"268580","Une bande 4 copains en fac de droit (à Aix) apprennent leur résultat et partent en soirée"
"268750","Une femme de présentateur de télévision se venge de la tromperie de son marie"
"139494","Quand le Docteur arrive dans le Londres victorien, un dinosaure arpente la Tamise. Une série de combustions spontanées mortelles frappe également la capitale britannique. Le Docteur doit compter sur l'aide de Vastra, Jenny et Strax, et aussi de Clara, qui se demande comment la récente régénération affectera leur amitié."
"139495","Une flotte de Daleks entoure un vaisseau rebelle solitaire et seul le Docteur peut les aider maintenant. Alors que le Docteur fait face à son plus grand ennemi, il a besoin de Clara à ses côtés. Confronté à une décision qui pourrait changer les Daleks à jamais, il est forcé d’examiner sa conscience."
"139496","Clara demande au Docteur de lui permettre de faire la connaissance de Robin des Bois. Le Docteur lui fait remarquer que Robin des Bois n'est pas un personnage réel, mais un héros du folklore ; cependant, c'est quand même lui, à la stupéfaction du Docteur, qu'ils rencontrent dans la forêt de Sherwood."
"139497","Le Docteur a une nouvelle théorie sur ce qui se cache au coin de notre œil ou sous notre lit. Il recrute Clara, en plein marasme sentimental, pour l'aider à vérifier ses hypothèses."
"139498","Le Docteur et Clara sont recrutés par un mystérieux Architecte pour faire un casse dans la banque de Karabraxos. Celle-ci, réputée inviolable, est gardée par une créature terrifiante, le Caissier."
"139499","L'école où enseigne Clara a un nouveau concierge, et il s'avère que c'est le Docteur."
"139500","Le Docteur et Clara (avec une élève de Clara, Courtney) se retrouvent à bord d'une mission suicide à destination de la Lune."
"139501","Le Docteur et Clara se retrouvent à bord de l'Orient Express de l'espace. Mais quand vous y avez vu la Momie, il vous reste soixante-six secondes à vivre. Clara, quant à elle, a décidé qu'il est temps pour elle de faire ses adieux au Docteur."
"139502","Clara est à présent séparée du Docteur et découvre une menace venant d'une autre dimension."
"139503","Londres se retrouve envahi du jour au lendemain par des arbres. Clara, Danny, et le Docteur tentent alors de savoir pourquoi."
"139504","Dans ce double-épisode final, un décès surgit. Clara et le Docteur tentent de ramener à la vie cette personne. Ils se retrouvent alors dans un monde mystérieux, créé par une vieille connaissance du Docteur... Celui-ci devra conclure la saison 8 de Doctor Who en, une nouvelle fois, sauvant l'humanité."
"139505","Dans le monde mystérieux de la Nécrosphère, des plans ont été élaborés. De vieux amis et d'anciens ennemis manœuvrent autour du Docteur, et un choix impossible se profile pour lui."
"139507","Le Docteur se retrouve dans un rêve énigmatique avec le père Noël."
"139508","Pendant une guerre extra-terrestre, un garçon se retrouve piégé dans un champ de « mines-mains », des créatures souterraines qui tuent en attirant leurs victimes dans le sol. Le Docteur apparait pour l’aider, communiquant à travers son tournevis sonique qu'il lui lance, mais le Seigneur du Temps est tétanisé quand le garçon lui donne son nom."
"139509","Clara se réveille à l'extérieur de la cité Dalek, prisonnière de Missy. Alors qu'elle croyait mourir sous les tirs des Daleks, Missy lui explique qu'elles ont survécu en utilisant l'énergie des tirs pour activer un téléporteur. Pendant ce temps, le Docteur exige du Dalek Suprême que Clara Oswald lui soit amenée saine et sauve. Les Daleks sont encore persuadés que Clara est morte."
"139510","En 2119, dans une base sous-marine située près d'un ancien village submergé, un groupe de militaires et d'industriels découvre un étrange vaisseau dans les ruines avec des symboles incompréhensibles. Soudain, les réacteurs s'allument, tuant l'officier Moran. En s'éloignant, ils voient un Moran fantomatique qui les poursuit."
"139511","L'épisode commence par le Docteur dans le TARDIS expliquant le paradoxe de l'écrivain ou boucle de causalité. Un voyageur temporel admire Beethoven mais découvre que personne ne le connaît à son époque. Il publie alors les partitions lui-même, devenant ainsi Beethoven. Le Docteur pose la question : « Qui a écrit en premier les morceaux, qui a écrit la 5e de Beethoven ? »"
"139512","En escale sur Terre, le Docteur et Clara sont capturés par des guerriers Vikings. Devant leur chef, le Docteur tente de leur faire peur en se libérant et en utilisant son yo-yo. Alors que le Docteur se moque des croyances des Vikings, un visage apparait dans le ciel, clamant être Odin et vouloir faire appel aux plus puissants guerriers du village pour les mener au Valhalla."
"139513","Le Docteur se pose en 1651 sans Clara, à la cherche d’une amulette. Son détecteur le mène à un carrosse braqué par l'Abominable. Le brigand, déçu mais content de le revoir, est Ashildr. Il découvre qu’elle en a oublié son propre nom et se fait appeler « Moi ». Immortelle, elle a perdu de nombreux proches, dont ses enfants lors de la peste noire. Lasse, elle veut partir avec le Docteur, qui refuse."
"139514","Après la dernière tentative des Zygons de s'infiltrer sur Terre, un cessez-le-feu est conclu. Il existe deux versions de la scientifique d'UNIT, Osgood, l'une humaine, l'autre Zygon. Considérées comme sœurs, elles gèrent une boîte permettant de maintenir la paix avec les Zygons. Après la mort d'Osgood par Missy, l'autre Osgood disparaît et envoie un message au Docteur depuis Truth or Consequences."
"139515","Le futur de la planète Terre est scellé dans une boite se trouvant dans les archives noires d'UNIT et seul le Docteur sait ce qui se trouve à l'intérieur. UNIT étant tombé sous le contrôle des Zygons le Docteur et Osgood devenus des fugitifs à travers Londres, tente de les empêcher d'utiliser la boîte."
"139516","Un scientifique nommé Rassmussen envoie une vidéo montrant un montage des caméras de sécurité de la station spatiale, en orbite autour de Neptune dans laquelle il se trouve, ainsi que des caméras de l'équipe de secours. Rassmussen avertit le spectateur de ne pas la regarder tout en expliquant que la vidéo est assemblage réalisés au cours des dernières heures."
"139517","Rigsy contacte Clara et le Docteur via le téléphone du TARDIS. Il n'a plus aucun souvenir des événements de la veille, son téléphone est cassé et effacé, et il a un tatouage avec un compte à rebours sur la nuque. Ils découvrent un monde secret caché dans les rues de Londres. Une terrible menace approche, et la vie du Docteur sera changée à jamais. La rue est dirigée par Moi (Ashildr), la maire."
"139518","Après avoir été téléporté il apparaît dans un sas de téléportation et se remémore ces derniers instant avec Clara. Dans un monde qui ne ressemble à aucun de ceux qu'il a connu, le Docteur affronte la plus grande épreuve de ses multiples vies mais cette fois, il doit l'affronter seul. En ramassant une poignée de sable au sol, il menace le responsable de cette situation."
"139519","Dans le désert du Nevada, le Docteur entre dans un snack et trouve seulement une serveuse ressemblant à Clara. N'ayant que sa guitare sur lui, il se propose de lui jouer un morceau et de lui raconter une histoire sur Clara. Le Docteur ne semble pas reconnaître son compagnon. Le Docteur revient alors sur les événements qui ont suivi son évasion du Cadran de Confession."
"139523","Le Docteur, devenu l'enseignant le plus réputés de toute l'université, a laissé de côté son Tardis. Un jour, il remarque une jeune femme différente des autres, Bill. Bien que simple serveuse à la cafétéria de la faculté, elle suit assidûment ses cours. Intrigué par son caractère curieux et obstiné, le Docteur la prend sous son aile. "
"139524","Dans le futur, au bord de la galaxie, il y a une ville brillante et parfaite. Cette nouvelle installation humaine censée contenir le secret du bonheur humain pour accueillir les colons. Mais les seuls sourires que le Docteur et Bill peuvent trouver sont sur un tas de crânes souriants. Quelque chose est vivant dans les murs ... le Docteur et Bill doivent démêler un mystère terrifiant... "
"139525","Londres, 1814. La ville entière s'est révélée pour la plus grande foire de givre depuis des décennies. Mais sous la Tamise glacée, d'étrange lumière s'agitent et les fêtards disparaissent, et pénètrent dans les profondeurs où se cache un monstre terrifiant. Le Docteur et Bill arrêteront-ils le massacre avant qu'ils ne soient entraînés dans les eaux glacées eux-aussi ? "
"139526","Bill cherchent une nouvelle maison pour une colocation avec ses amis. Ils découvrent une demeure ancienne et mystérieuse. Le propriétaire, un homme étrange, leur propose un loyer très bas à condition de ne jamais entrer dans la tour. Les étudiants commencent à disparaître un par un ... Qu'est-ce qui grouille dans les mur de cette maison ? Et pourquoi le propriétaire est-il si énigmatique ?"
"139527","Le Docteur, Bill et Nardole reçoivent un appel de détresse de l'espace profond et se retrouvent piégés à bord de la station spatiale Chasm Forge. Tous, sauf quatre membres de l'équipage ont été assassinés, et les morts marchent encore ! Dans un futur où l'oxygène est payant , la mort peut prendre tout son sens au dernier souffle acheté ! "
"139528","Dans l'Hæreticum, la bibliothèque des blasphèmes secrète du Vatican, se trouve un ancien livre connu sous le nom de Veritas (la vérité). Toute personne ayant lu son contenu se suicide immédiatement. Le Vatican appelle le Docteur. Va-t-il lire le Veritas ? Est-ce que le Docteur peut survivre à l'ultime vérité ? "
"139529","Une pyramide vieille de 5 000 ans apparue en une nuit sur une zone de guerre. Chaque horloge dans le monde fait le compte-à-rebours de la destruction de la Terre. Trois armées opposées sont sur le point de s'entretuer. Et une race extra-terrestre propose à la race humaine de les aider, mais elle deviendrait alors leur esclave. Les humains ont le choix entre ça la destruction totale de leur espèce."
"139530","Depuis l'arrivée des moines extraterrestre, le monde s'accroche à un mensonge de masse et seule Bill Potts connaît la vérité. Lorsque même le Docteur s'est rallié au camp adverse, il est l'heure pour Bill de convaincre le Seigneur du Temps que l'humanité est en danger mortel. Que se passera-t-il si elle n'y arrive pas ? "
"139531","Sur Mars, un curieux message est visible depuis la Terre. Sans plus attendre Le Docteur, Bill et Nardole débarque sur Mars et se retrouvent dans un conflit impossible entre les guerrier de glaces et des soldats de l'Ère Victorienne. Le Docteur est face à un dilemme  : cette fois ce sont les humains - et non les Guerriers de Glace - les envahisseurs. De quel côté le Docteur serait cette fois ?"
"139532","Il y a longtemps, la neuvième légion hispanique disparaissait dans les brumes d'Écosse. Bill a une théorie sur ce qu'il s'est passé, et le Docteur a une machine temporelle. Mais quand ils arrivent dans l'ancien Aberdeenshire, ils trouvent une menace plus grande que n'importe quelle armée. Sur un cairn ou un flanc de colline, c'est une porte vers la fin du monde."
"139533","Docteur, Bill et Nardole répondent à un signal de détresse provenant d'un vaisseau spatial, pris dans l'horizon événementiel d'un trou noir. Colonisé par des humains, à bord, ils découvrent une société où le temps s'écoule à des vitesses différentes selon les étages. Bill est gravement blessée et emmenée aux étages inférieur, à l'infirmerie pour y être \"réparer\" ..."
"139534","À bord du vaisseau colonie qui s'éloigne de l'horizon des événements d'un trou noir, le Docteur découvre que Bill a été convertie en Cyberman. Les Cybermen font leur ascension ... la dernière bataille du Douzième Docteur se prépare. Missy se battra-t-elle avec ou contre son ami d'enfance ? Le Docteur parviendra-t-il à sauver Bill ?"
"139535","Deux Docteurs dans un paysage enneigé, refusant tous les deux de se régénérer. Un capitaine de l'armée britannique destiné à mourir dans les tranchées de la Première Guerre mondiale joue aussi un rôle dans cette histoire. Le Douzième Docteur doit se confronter au passé pour assurer son futur. Il prend conscience de la résilience de l'humanité, et se rattache à cettelueur d'espoir."
"139540","Dans une ville du sud du Yorkshire, Ryan Sinclair, Yasmin Khan et Graham O'Brien sont sur le point de changer de vie pour toujours, alors qu'une mystérieuse femme incapable de se souvenir de son propre nom, tombe du ciel étoilé. Peuvent-ils croire un mot de ce qu'elle dit ? Et peut-elle aider à résoudre les étranges événements se déroulant à travers toute la ville ? "
"139541","Arrivés dans l'espace par erreur, le Treizième Docteur et ses amis sont secourus par deux pilotes en compétition dans une grande course intergalactique. Atteignant la planète Désolation, ils rencontrent l'organisateur via hologramme et apprennent que l'épreuve consiste à atteindre le Monument Fantôme avant la fin de journée. Le Docteur découvre que le Monument est le TARDIS, bloqué à mi-phase ..."
"139542","Montgomery, l'Alabama. 1955. Le Docteur et ses amis se retrouvent dans le Sud profond de l'Amérique. Quand ils rencontrent une couturière du nom de Rosa Parks, puis un curieux personnage, ils commencent à se demander si quelqu'un essaye de changer l'histoire."
"139543","De retour à Sheffield, le Docteur va rencontrer la famille de Yasmin avec Ryan, Graham retourne chez lui pour pleurer la mort de Grace. Après le départ de Yasmin pour aller chercher sa mère, le Docteur et Ryan rencontrent l'arachnologue. En essayant de rencontrer le voisin de la famille, le groupe découvre que son propriétaire, le collègue du Dr McIntyre a été tué par une grosse araignée."
"139544","Le Docteur, Ryan, Graham et Yaz sont blessés par l'explosion d'une mine sonique. À leur réveil, ils sont indemnes, au soin du personnel d'un vaisseau médical presque entièrement automatisé qui les emmène loin du TARDIS. Déterminée à retourner vers son vaisseau, le Docteur voit cependant le vaisseau être attaqué de l'intérieur et détruit peu à peu. "
"139545","Intriguée par les récits de sa grand-mère qui a fui l'Inde, Yaz demande au Docteur de l'emmener sur place, en 1947, pour combler les parties de son récit qu'elle garde secrètes. Réticente, le Docteur accepte, mais quelle surprise lorsqu'ils voient des extraterrestres rôder aux alentours. "
"139546","Dans un colis livré par le service Kerblam, le Docteur trouve un message d'appel à l'aide. Elle n'hésite pas à se faire engager dans le personnel de l'entreprise, majoritairement gérée par des automates pour en découvrir la raison. Les quelques employés humains disparaissent les uns après les autres et le Docteur veut connaitre le fin mot de l'histoire. "
"139547","Le Treizième docteur et ses compagnons arrivent en 1612 dans le Lancashire. Dans le village voisin, une vieille femme accusée de sorcellerie et le docteur essaie de la sauver, mais échoue. Elle tente d'empêcher d'autres procès en se faisant passer pour le Witchfinder General, trompant la propriétaire foncière et magistrate Becka Savage. Mais le roi James arrive, compliquant les choses ..."
"139549","Le Docteur et ses compagnons arrivent près d'un fjord en Norvège en 2018. Ils y trouvent une cabane délabrée où vit seule Hanne, une jeune fille aveugle qui craint le monstre qui rôde dans les bois alentours et dont les rugissements féroces l'effraient. Cependant, Graham découvre une autre menace : le miroir dans la chambre à l'étage est en réalité un portail vers un lieu extrêmement dangereux."
"139550","Le Treizième Docteur et ses compagnons répondent à neuf signaux de détresse provenant de la planète Ranskoor Av Kolos. Ils découvrent que les Ux, une race de bâtisseurs, ont été manipulés par Tzim-Sha, un ancien ennemi, pour créer une arme puissante. Le Docteur et ses amis doivent désamorcer la situation et sauver les planètes menacées par cette arme."
"139552","À la suite de l’exécution d'agents de renseignement, le Docteur, Yaz, Graham et Ryan sont convoqués par le chef du MI6 pour enquêter. L'ADN des victimes a été transformé en quelque chose d'extraterrestre. Leur seul suspect : Daniel Barton, PDG de la société de médias VOR. Le Docteur contacte l'agent « O », qui surveillait les activités extraterrestres avant d'être renvoyé ..."
"139553","Dans la dimension des Kasaavins, le Docteur rencontre la pionnière de l'informatique Ada Lovelace. Un Kasaavin apparaît, les transportant vers une exposition d'inventions en 1834, où elles rencontrent le Maître. Bien que le Maître connaisse le nom et les intentions des extraterrestres, le Docteur se rend compte qu'il ne les demande comment elle a échappé à leur dimension."
"139555","Aux chutes du Niagara en 1903, Nikola Tesla ne parvient pas à convaincre des investisseurs pour son système de transmission d'énergie sans fil, car il est considéré comme dangereux et fou. Après avoir travaillé tard pour réparer son générateur, il tombe sur un globe flottant. Se sentant en danger, il s'enfuit avec son assistante, Dorothy Skerritt, alors qu'une silhouette masquée leur tire dessus."
"139556","Docteur et ses compagnons arrivent à Gloucester où le Docteur apprend qu'un peloton de Judoon, une police intergalactique, est descendu sur Gloucester et a mis un champ de force autour de la ville à la recherche d'un fugitif. Au moment de l'atterrissage et à l'insu du Docteur, Graham est téléporté vers un vaisseau spatial, volé, piloté par le capitaine Jack Harkness, qui l'a pris pour le Docteur."
"139557","Le Docteur et ses compagnons enquêtent ensemble sur une nouvelle bactérie infectant des personnes au Pérou, à Hong Kong et à Madagascar. Ils sont rejoints par un ancien officier de police, Jake, une blogueuse vidéo, Gabriela et les biologistes Suki et Amar. Les personnes infectées sont recouvertes d'une substance cristalline avant que leur corps ne se pulvérise."
"139558","Le Docteur dépose ses amis à Sheffield pour qu’ils passent un peu de temps avec leurs amis et leurs familles. Elle reçoit une alerte d'Alep, en Syrie, en 1380. À peine arrivée, elle sauve d'une créature monstrueuse la dernière patiente survivante d’un hôpital psychiatrique. Pendant ce temps, les compagnons du Docteur ont des visions effrayantes : Graham voit une femme captive demander de l’aide."
"139559","Le Docteur emmène Graham, Ryan et Yaz au Léman en 1816 pour voir Mary Shelley trouver l'inspiration pour écrire Frankenstein. Le fiancé de Mary, Percy Bysshe Shelley, est inexplicablement absent, et des événements étranges se produisent dans la villa, comme le réarrangement répété de sa disposition, des objets qui bougent d'eux-mêmes et des mains squelettiques qui rampent dans les couloirs ..."
"139560","Dans un avenir lointain, les derniers survivants de l'humanité se cachent des Cybermen qui les ont chassés presque jusqu'à l'extinction. Alors que flotte de Cybershuttles est en chemin, le Docteur et ses compagnons doivent mettre en place les moyens de protéger les humains. "
"139561","Après le retour de Gallifrey dans l'épisode précédent, les compagnons du Docteur vont s'évertuer à survivre face aux Cybermen. Pendant ce temps, le Maître entend montrer au Docteur le mensonge sur lequel l'histoire de Gallifrey et de leurs vies se basent... "
"191923","Le Docteur et Yaz sont à la poursuite de Karvanista, originaire de la planète Lupari et ressemblant à un chien, pour des raisons peu claires pour Yaz. En route, le Docteur fait l'expérience d'une vision psychique de Maelström, un être mystérieux, s'échappant de son emprisonnement millénaire par la Division des Seigneurs du Temps. "
"191924","Le Docteur, Yaz et Dan sont transportés à Sébastopol pendant la guerre de Crimée, où ils rencontrent brièvement Mary Seacole avant que Yaz et Dan ne soient transportés dans le temps. Le Docteur est incapable d'entrer dans son TARDIS pour les suivre et les retrouver. Restant à Sébastopol, le Docteur se rend compte que les opposants britanniques pendant la guerre sont maintenant les Sontariens."
"191925","Alors que le Flux continue de ravager l'univers, les Daleks, les Cybermen et les Sontariens occupent la plupart des planètes restantes. Dans le temple d'Atropos, le Docteur prend également la place d'une Prêtresse Mouri pour empêcher Maelström de prendre le contrôle du temps. Elle déclenche une tempête temporelle, qui envoie Yaz, Dan, Vinder et le Docteur dans leur passé. "
"191926","Le Docteur redémarre le TARDIS en plein voyage temporel pour expulser l'Ange Pleureur, mais avant de disparaitre, ce dernier la bloque, avec Yaz et Dan, dans le village de Medderton. Yaz et Dan se joignent à la recherche de Peggy, une fille disparue, tandis que la vieille Mme Hayward avertit les villageois d'évacuer Le Docteur trouve un laboratoire où le professeur Jericho mène des expériences ..."
"191927","Les Anges Pleureurs transportent le Docteur vers un vaisseau où se trouve la Division, contrôlé par Awsok, qui ordonne à un Ood de créer l'événement final du Flux. Awsok explique l'implication de la Division dans le développement de l'univers. Le vaisseau spatial voyage vers un autre univers, en tant que \"coffre à graines\" contenant des restes de l'ancien univers."
"191928","Le Docteur échappe à Maelström, emmenant l'Ood de Tecteun avec elle. Maelström et Azur avancent vers elle, mais le Docteur enlève la plaque de conversion qu'elle a reçue à son arrivée. Lorsqu'elle est touchée par Maelström, elle est alors divisée en trois exemplaires entre le vaisseau spatial de la Division, le vaisseau de Bel et les tunnels de Liverpool. "
"200136",""
"202647","En 1807 en Chine, la reine-pirate Madame Ching attaque un village et, à l'aide d'une gemme incandescente, libère involontairement le Démon des Mers Marsissus qui était piégé en tant que statue de pierre. Marsissus tue alors Ying Wai, le père du jeune Ying Ki, dont la tâche était de le contenir emprisonné. Le Docteur, Yaz et Dan arrivent pour affronter Marsissus et enquêter sur le village."
"202703","Le Docteur et ses compagnons sauvent un train à grande vitesse spatial d'une attaque de CyberMaîtres, mais Dan est presque tué, et retourne à sa vie. Un Dalek renégat contacte le Docteur, affirmant que les Daleks doivent être détruits. Kate Stewart informe que de célèbres œuvres d'art ont été dégradées par le Maître et que des sismologues ont été enlevés."
"228798","À la suite de sa régénération, le Quatorzième Docteur se matérialise avec son TARDIS à Camden (Londres). Nouvellement régénéré, il se retrouve ramené dans la vie de Donna Noble (qui ne se souvient plus de lui) lorsque sa fille adolescente, Rose, tente de protéger un extraterrestre attachant, le Meep, mais celui-ci se révèle être un mégalomane assoiffé de sang ..."
