"movie_id","referenced_id","type"
"114347","26301",\N
"113257","576",\N
"113257","11685",\N
"113257","745",\N
"113257","14807",\N
"113257","329",\N
"113257","1927",\N
"113257","1724",\N
"113257","36891",\N
"113257","1794",\N
"113257","528",\N
"113257","680",\N
"113257","86332",\N
"113257","1541",\N
"113257","497",\N
"113257","9768",\N
"113257","11386",\N
"113257","69353",\N
"113257","345",\N
"113257","226",\N
"113257","50912",\N
"137811","124609",\N
"130277","85",\N
"130277","1844",\N
"130252","429",\N
"130253","5919",\N
"137987","52889","SpinOff"
"138223","54736","Remake"
"130278","11",\N
"135243","16550",\N
"131018","10719",\N
"131018","562",\N
"131018","2609",\N
"131018","11036",\N
"131018","858",\N
"131018","10510",\N
"131018","1550",\N
"131018","4232",\N
"135082","11",\N
"127478","571",\N
"127478","8582",\N
"117530","153",\N
"117530","12869",\N
"117530","13194",\N
"117530","16550",\N
"137536","508",\N
"137536","15",\N
"125757","109122","Parody"
"125757","12185","Parody"
"125757","105543","Parody"
"104291","144",\N
"135084","1892",\N
"90943","11814","Parody"
"90943","221",\N
"87973","23186",\N
"135086","26648",\N
"139067","21139",\N
"139067","32970",\N
"139067","1955",\N
"139067","251",\N
"139067","497",\N
"139067","4958",\N
"139187","31188","Remake"
"130280","114",\N
"41665","39620","Remake"
"139566","5156",\N
"139864","35207",\N
"139864","858",\N
"130257","48279",\N
"10985","274",\N
"10985","11202",\N
"10985","676",\N
"10985","197",\N
"140122","14480",\N
"59164","1092",\N
"7732","104",\N
"119388","769",\N
"140825","10144",\N
"140827","11",\N
"140827","1893",\N
"140861","947",\N
"140861","10331",\N
"137537","1570",\N
"135088","956",\N
"130258","30965",\N
"141402","1891",\N
"141402","240",\N
"141402","87",\N
"141408","2108",\N
"128880","26301",\N
"141421","510",\N
"141427","9806",\N
"141427","12263",\N
"141427","91541",\N
"141429","2028",\N
"141431","10",\N
"114768","1372",\N
"130234","87",\N
"135091","5925",\N
"135091","680",\N
"130236","17711",\N
"130236","329",\N
"130236","1891",\N
"130237","1671",\N
"130237","658",\N
"135671","11815",\N
"142393","55011","SpinOff"
"135672","9332",\N
"135672","10",\N
"135673","9552",\N
"135673","550",\N
"135674","105",\N
"135674","51914",\N
"135674","9489",\N
"137539","11577",\N
"137539","84",\N
"70014","775",\N
"135676","8321",\N
"135676","2980",\N
"119406","62136",\N
"7681","11773",\N
"132315","132354",\N
"132354","132315",\N
"132375","132315",\N
"132315","132375",\N
"127766","151",\N
"143058","323","SpinOff"
"120033","96410",\N
"120033","20086",\N
"120033","35110",\N
"130020","5189",\N
"45664","80847","Remake"
"37387","80847","Remake"
"104793","17209","SpinOff"
"126290","120",\N
"135094","122719",\N
"137542","86672",\N
"11377","19047","Remake"
"9327","58856","Remake"
"137909","84",\N
"137914","619",\N
"143987","15628","SpinOff"
"144176","228",\N
"143608","144177","Remake"
"134991","12263",\N
"135062","34",\N
"135063","89",\N
"135063","2978",\N
"135067","872",\N
"137995","328",\N
"142902","10590",\N
"129791","13",\N
"131354","8091",\N
"131354","86931",\N
"144514","3549","Remake"
"144704","94223","Remake"
"145176","289",\N
"145177","3530",\N
"145177","5503",\N
"131026","9602",\N
"137926","1924",\N
"131988","11697",\N
"131259","13194",\N
"131259","10489",\N
"10486","17003","Remake"
"111347","1585",\N
"129793","11",\N
"129793","1891",\N
"129793","104909",\N
"129799","862",\N
"131359","44237",\N
"131990","488",\N
"129800","744",\N
"142320","11778",\N
"142320","63473",\N
"146256","578",\N
"146256","5853",\N
"146256","665",\N
"146256","11006",\N
"146256","37387",\N
"146257","694",\N
"146257","119478",\N
"117429","86672",\N
"115128","2495","SpinOff"
"119148","118980",\N
"118980","119148",\N
"146542","27666",\N
"146543","4478",\N
"146543","114",\N
"146544","9946",\N
"146547","109122",\N
"146548","682",\N
"146549","43729",\N
"146549","15673",\N
"146554","176",\N
"146560","151",\N
"146561","1788",\N
"114754","544",\N
"114754","264",\N
"114754","10386",\N
"114754","1648",\N
"114754","8091",\N
"114754","2108",\N
"114754","9377",\N
"114754","2028",\N
"114754","10455",\N
"114754","280",\N
"114754","15",\N
"114754","8974",\N
"114754","830",\N
"114754","48876",\N
"114754","111063",\N
"114754","762",\N
"114754","10",\N
"114754","11009",\N
"114754","35267",\N
"114754","1924",\N
"114754","151",\N
"114754","11379",\N
"114754","11815",\N
"114754","5547",\N
"138272","115",\N
"138272","380",\N
"146871","146870",\N
"144408","6082",\N
"138273","9870",\N
"135073","915",\N
"135073","92525",\N
"135073","151",\N
"135073","603",\N
"135074","114970",\N
"131998","5925",\N
"131998","966",\N
"131998","26988",\N
"131998","2982",\N
"131998","9289",\N
"131998","11085",\N
"131998","539",\N
"131999","11006",\N
"116946","8589",\N
"11908","10453",\N
"142322","84",\N
"147832","32304",\N
"147887","56755","Remake"
"137378","14480",\N
"137378","10182",\N
"120250","8337",\N
"120250","32304",\N
"120250","18235",\N
"120250","165",\N
"120250","10973",\N
"147893","151",\N
"144447","10653",\N
"1613","658",\N
"59553","8009",\N
"63593","2675",\N
"63593","10",\N
"137444","289",\N
"137444","567",\N
"137444","1585",\N
"148846","755",\N
"148846","87336",\N
"114970","597",\N
"9600","9390",\N
"35130","20564",\N
"35130","34633",\N
"35130","31923",\N
"35130","28267",\N
"35130","11815",\N
"103152","9479",\N
"140346","15063",\N
"140350","154",\N
"140360","348",\N
"140365","89",\N
"140365","217",\N
"140365","120",\N
"124113","1181",\N
"124113","54595",\N
"124113","40330",\N
"124113","10781",\N
"124113","49770",\N
"124113","32948",\N
"124113","6951",\N
"124113","1541",\N
"124114","17209",\N
"124122","4011",\N
"124122","264",\N
"124123","20289",\N
"124124","9538",\N
"124124","2657",\N
"124125","1547",\N
"124125","85",\N
"149265","164",\N
"119099","218",\N
"149332","137889",\N
"149332","770",\N
"109550","6716",\N
"118328","788",\N
"118328","597",\N
"120820","1575",\N
"111869","32414",\N
"111869","32929",\N
"111869","945",\N
"146184","119",\N
"146184","230",\N
"149646","12263",\N
"149646","81495",\N
"110977","197",\N
"130029","42826",\N
"136846","44301",\N
"136855","104201",\N
"112187","348",\N
"112187","1788",\N
"82434","85",\N
"82434","954",\N
"82434","20861",\N
"150965","93525","Remake"
"119341","2028",\N
"53837","694",\N
"114898","208",\N
"114898","717",\N
"113453","771",\N
"113453","14480",\N
"113453","20994",\N
"113453","8131",\N
"113453","238",\N
"113453","1671",\N
"113453","100070",\N
"113453","10",\N
"113453","26469",\N
"113453","603",\N
"45781","719",\N
"151008","22033",\N
"135712","509",\N
"135712","1535",\N
"135712","1606",\N
"135712","808",\N
"135712","85",\N
"119617","2603",\N
"110682","91633",\N
"110682","93375",\N
"110682","1640",\N
"151029","597",\N
"151029","13",\N
"119098","84",\N
"119098","10998",\N
"119098","22239",\N
"119098","30823",\N
"119098","10",\N
"129783","1585",\N
"129784","105",\N
"129786","202",\N
"129786","17711",\N
"149247","122695",\N
"149248","121090",\N
"149248","64473",\N
"149250","31771",\N
"151079","1152",\N
"120924","37581",\N
"100453","16992",\N
"149253","105271",\N
"149254","1575",\N
"149254","2105",\N
"149255","9603",\N
"149256","528",\N
"129787","104541",\N
"129788","13651",\N
"129788","34118",\N
"8835","33129",\N
"8835","2667",\N
"94225","915",\N
"94225","81495",\N
"94225","8936",\N
"94225","22733",\N
"94225","1570",\N
"94225","8098",\N
"94225","3005",\N
"91340","67063","Remake"
"150592","3055",\N
"150592","3053",\N
"151467","10653",\N
"151467","10456","Parody"
"151468","873",\N
"151857","653",\N
"151265","112973","Remake"
"152189","12263",\N
"152199","41107",\N
"152120","137",\N
"152120","19347",\N
"152120","155",\N
"152120","92755",\N
"152120","10340",\N
"152120","103",\N
"152120","1671",\N
"152120","716",\N
"152120","37688",\N
"117574","9576",\N
"117574","601",\N
"106202","4247",\N
"126116","23397",\N
"126116","1797",\N
"126116","39131",\N
"126116","10406",\N
"126116","61061",\N
"132174","10141","Remake"
"119437","11034",\N
"119437","653",\N
"119437","539",\N
"119437","10",\N
"10744","3598",\N
"10744","506",\N
"130175","10",\N
"131280","3034",\N
"131281","528",\N
"152098","1227",\N
"152098","9659",\N
"152098","13651",\N
"152098","1573",\N
"152098","10135",\N
"117578","94726","Remake"
"117578","425",\N
"12198","92520","Homage"
"147479","120824",\N
"147479","29121",\N
"147479","34337",\N
"153750","50417","Remake"
"131543","1369",\N
"131543","2019",\N
"131543","162",\N
"131543","62136",\N
"131543","17209",\N
"131543","1575",\N
"131543","3170",\N
"153861","131549",\N
"152101","32065",\N
"119219","9552",\N
"119219","35216",\N
"50086","79198",\N
"50086","11872",\N
"79198","11872",\N
"11872","79198",\N
"11872","50086",\N
"79198","50086",\N
"9409","10859",\N
"10859","9409",\N
"154495","154494",\N
"136082","143899",\N
"143899","136082",\N
"154541","16550",\N
"154617","81140","Remake"
"135048","118284",\N
"135052","10489",\N
"135052","10",\N
"135053","84",\N
"135053","1891",\N
"135054","9358",\N
"135054","1977",\N
"135054","10320",\N
"135054","694",\N
"135054","9552",\N
"135054","805",\N
"135054","10489",\N
"5279","2760",\N
"5279","138974",\N
"152292","86530",\N
"135056","4922",\N
"7230","18836","Remake"
"101525","10222","Remake"
"137654","137264",\N
"24009","24381",\N
"153816","170",\N
"153545","8945",\N
"152610","84",\N
"152611","155672",\N
"152612","1570",\N
"119364","9340",\N
"119364","771",\N
"154142","12",\N
"153927","1366",\N
"152613","81495",\N
"104816","58106",\N
"104816","8131",\N
"104816","937",\N
"104816","771",\N
"156170","114",\N
"156171","76760",\N
"156171","103",\N
"156171","155",\N
"152102","111063",\N
"156172","1985",\N
"113928","104541",\N
"113928","10297",\N
"113928","33657",\N
"113928","10973",\N
"113928","11549",\N
"113928","77527",\N
"113928","131895",\N
"139101","13194",\N
"139102","238",\N
"102116","121449",\N
"156460","21910","Parody"
"139104","8580",\N
"152103","282",\N
"152103","85",\N
"152103","32065",\N
"152103","1170",\N
"152614","35135",\N
"152614","2980",\N
"153929","84",\N
"156764","111432",\N
"156764","22733",\N
"156765","769",\N
"156765","680",\N
"156765","13194",\N
"156765","730",\N
"82620","107866",\N
"118850","157104","Remake"
"157086","8580",\N
"157086","2344",\N
"118326","9552",\N
"118326","2661",\N
"157566","53423","SpinOff"
"157634","34910","SpinOff"
"157634","871",\N
"9678","10663",\N
"9637","33190",\N
"9637","34910",\N
"157723","33123","SpinOff"
"12610","597",\N
"41326","157788","SpinOff"
"157667","157788","SpinOff"
"157819","41326",\N
"9738","10693",\N
"9738","111",\N
"87636","2810",\N
"157638","121010","SpinOff"
"157862","1241","Parody"
"156180","140153",\N
"863","9487",\N
"141113","10674","Remake"
"41128","12589","SpinOff"
"88186","10",\N
"10956","10663",\N
"158032","12610","SpinOff"
"158048","9837","SpinOff"
"54987","1582",\N
"158099","808","Remake"
"158112","263",\N
"158112","89976",\N
"158112","528",\N
"158112","5039",\N
"158112","5547",\N
"158138","14408",\N
"158138","1582",\N
"158141","158136","SpinOff"
"158136","9818",\N
"158143","111451",\N
"158143","9735",\N
"158143","8091",\N
"158143","399",\N
"152615","6716",\N
"152615","129772",\N
"153820","1181",\N
"153821","6292",\N
"153821","10627",\N
"158328","857","Parody"
"158328","6114","Parody"
"158328","2344","Parody"
"158328","328","Parody"
"158330","158328","Remake"
"158339","158333",\N
"158350","10182",\N
"158384","17209",\N
"158417","158411","Remake"
"158417","158413","Remake"
"158417","158412","Remake"
"158359","158414",\N
"158463","158299","Remake"
"158463","158300","Remake"
"158463","158462","Remake"
"158625","158629","Remake"
"9487","966","Homage"
"31490","5547",\N
"158323","158352",\N
"158432","85",\N
"158220","1241","Parody"
"37346","2108",\N
"37346","603",\N
"37346","949",\N
"158811","915",\N
"158350","158451",\N
"159370","158366","Remake"
"159370","158414",\N
"157832","8650","Parody"
"158428","158451",\N
"158428","718",\N
"153553","2504",\N
"158031","9678",\N
"38681","329","Parody"
"107821","5173",\N
"107821","92755",\N
"107821","1366",\N
"82118","159551","Remake"
"20302","22908",\N
"146378","2543",\N
"146378","2119",\N
"143901","3110",\N
"143901","86240",\N
"133853","63082",\N
"133853","39131",\N
"158441","158324",\N
"158441","158352",\N
"10996","87972",\N
"160594","93850","SpinOff"
"161221","161220","Remake"
"127494","244",\N
"130067","10585","Remake"
"130067","104347",\N
"153532","8681",\N
"153532","85",\N
"161410","995","Remake"
"161574","33001",\N
"161574","13194",\N
"66498","39124","Remake"
"159755","13194",\N
"52784","17408",\N
"126336","11522",\N
"162362","13708","Remake"
"121032","9340",\N
"63058","17321","Remake"
"11282","39986",\N
"11282","11894",\N
"11282","61906",\N
"123519","119180",\N
"123519","6292",\N
"161854","913",\N
"161855","9328",\N
"162750","8580",\N
"121450","39131",\N
"121450","9654",\N
"121450","528",\N
"153556","1585",\N
"163337","89323","Remake"
"136553","10455",\N
"136553","87856",\N
"131542","41282","SpinOff"
"9900","2344",\N
"9900","18706",\N
"9900","7520",\N
"9900","120767",\N
"86772","27666",\N
"86772","2810",\N
"86772","6430",\N
"161903","380",\N
"99102","599",\N
"104076","953",\N
"104076","305",\N
"104076","1621",\N
"104076","3169",\N
"104076","808",\N
"163591","63473",\N
"145635","11884",\N
"145635","7044",\N
"145636","9693",\N
"145637","27062",\N
"145637","99555",\N
"145637","105",\N
"145637","603",\N
"145638","528",\N
"145638","159559",\N
"145640","27062",\N
"145641","113064",\N
"145641","2756",\N
"145641","715",\N
"145641","597",\N
"145641","528",\N
"145642","9671",\N
"145643","10998",\N
"145644","105",\N
"145645","744",\N
"145645","7520",\N
"145645","380",\N
"145645","10860",\N
"145645","9355",\N
"145646","280",\N
"145646","137",\N
"145649","1824",\N
"145652","10",\N
"145653","280",\N
"145653","2756",\N
"145653","602",\N
"145653","30872",\N
"145653","63",\N
"145654","4032",\N
"145658","4032",\N
"145660","165",\N
"145660","8491",\N
"145660","89",\N
"145661","601",\N
"145661","87822",\N
"145663","550",\N
"145664","32312",\N
"145666","38",\N
"145668","1712",\N
"145670","603",\N
"145670","10215",\N
"145670","550",\N
"145670","9451",\N
"145670","745",\N
"145670","492",\N
"145670","14",\N
"160828","1844",\N
"160828","954",\N
"160830","3167",\N
"160831","10",\N
"160831","1570",\N
"160834","33450",\N
"160834","1570",\N
"160835","496",\N
"160839","658",\N
"160839","744",\N
"105403","65258","Remake"
"163749","8091",\N
"150953","84903","Remake"
"163998","164028",\N
"145894","16141",\N
"160841","562",\N
"126971","2134",\N
"126971","1671",\N
"126971","111063",\N
"126971","8091",\N
"126971","528",\N
"126971","264",\N
"126971","4011",\N
"126971","116377",\N
"126971","268",\N
"126971","414",\N
"126971","415",\N
"126971","603",\N
"126971","272",\N
"126971","31269",\N
"126971","92755",\N
"164202","88417","Remake"
"158948","10764",\N
"164459","119744",\N
"164472","21968","SpinOff"
"131678","92153","Remake"
"164695","16992","SpinOff"
"104295","56437",\N
"104295","22239",\N
"58374","94726","Remake"
"67544","1552",\N
"162521","164",\N
"165744","85227","Remake"
"12400","597",\N
"62875","62862",\N
"165526","158381",\N
"131227","639",\N
"131227","11036",\N
"131227","95418",\N
"131227","3005",\N
"131227","578",\N
"109136","99300",\N
"109136","764",\N
"109136","551",\N
"165962","152907","SpinOff"
"75897","8871",\N
"75897","1585",\N
"75897","10437",\N
"9778","903",\N
"9778","688",\N
"9778","238",\N
"9778","240",\N
"9778","10",\N
"148349","152196",\N
"166283","32968",\N
"166286","152222",\N
"166290","108313","SpinOff"
"154091","148612",\N
"148612","154091",\N
"148612","154092",\N
"154092","148612",\N
"154092","154682",\N
"154682","154092",\N
"84612","275",\N
"166760","140677","SpinOff"
"33761","166890","Remake"
"158441","166893",\N
"137641","39131",\N
"137641","6292",\N
"137641","915",\N
"137641","26469",\N
"137641","17209",\N
"137641","80235",\N
"137641","19347",\N
"137641","857",\N
"137641","114",\N
"137641","31771",\N
"137641","29178",\N
"137641","2150",\N
"167063","1671","Influence"
"167063","1671","SpinOff"
"129822","624",\N
"150962","535",\N
"155762","9485",\N
"155764","8582",\N
"163354","2883",\N
"135641","49928",\N
"167168","2108",\N
"147795","1671",\N
"113472","715",\N
"113472","9549",\N
"113472","2293",\N
"113472","32065",\N
"113472","33239",\N
"167175","6716",\N
"154646","524",\N
"162098","7854",\N
"50724","167369","Remake"
"144310","148734",\N
"130140","10",\N
"130140","1637",\N
"130140","720",\N
"130140","59435",\N
"130140","9485",\N
"106135","550",\N
"106135","585",\N
"106135","19469",\N
"106135","21915",\N
"106135","8582",\N
"106135","1006",\N
"106135","9735",\N
"120430","8580",\N
"120430","380",\N
"157637","2062",\N
"157636","112212",\N
"117601","10194",\N
"117601","1771",\N
"117601","54987",\N
"117601","408",\N
"117601","11224",\N
"117601","10882",\N
"117601","10",\N
"117601","97",\N
"117601","10144",\N
"117601","10020",\N
"117601","812",\N
"117601","10530",\N
"117601","10674",\N
"117601","18086",\N
"117601","18746",\N
"117601","31425",\N
"117601","25913",\N
"117601","63602",\N
"117601","102686",\N
"6071","91410","Remake"
"79035","33481","Remake"
"139391","37587",\N
"139391","17209",\N
"168759","33239",\N
"168762","56290",\N
"168762","34",\N
"168762","11787",\N
"94497","69370",\N
"167839","1671","SpinOff"
"32726","30965","SpinOff"
"143592","99101",\N
"114362","169514","Remake"
"56897","90459",\N
"69320","96645",\N
"143419","15593",\N
"64122","42534",\N
"163540","280",\N
"163541","10",\N
"163542","10182",\N
"163542","104959",\N
"163543","2300",\N
"163543","31269",\N
"163543","264",\N
"163543","603",\N
"163543","6435",\N
"163543","104662",\N
"163543","9411",\N
"163543","10153",\N
"163543","31783",\N
"163544","124571",\N
"163545","881",\N
"163546","32046",\N
"163546","151",\N
"163550","9485",\N
"148912","121237",\N
"163552","264",\N
"163554","264",\N
"163555","1891",\N
"152105","1788",\N
"152105","744",\N
"152106","2810",\N
"152106","27666",\N
"154033","208",\N
"154033","10",\N
"154033","34",\N
"154035","17711",\N
"154035","151",\N
"154035","162",\N
"154036","1573",\N
"170000","48876","Remake"
"170025","264",\N
"170025","10021",\N
"170025","11821",\N
"170025","11824",\N
"170025","5189",\N
"154858","9355",\N
"164399","2280",\N
"170285","18706",\N
"167157","3530",\N
"167158","11134",\N
"167158","13",\N
"167159","2543",\N
"167160","118281",\N
"167163","712",\N
"167164","251",\N
"167165","8580",\N
"167165","2543",\N
"164053","120056","Parody"
"164053","565","Parody"
"170472","28801","SpinOff"
"170995","117600","Remake"
"171095","96411",\N
"118843","832",\N
"86774","12",\N
"133580","39131",\N
"43489","3035",\N
"43489","218","Homage"
"43489","280","Homage"
"130917","16550",\N
"130917","8006",\N
"130917","8386",\N
"130917","31193",\N
"130917","11",\N
"130917","69531",\N
"130917","1241",\N
"130917","9485",\N
"130917","113206",\N
"130917","1089",\N
"130917","92176",\N
"130917","21498",\N
"130917","2555",\N
"130917","403",\N
"130917","2504",\N
"130917","113624",\N
"130917","109122",\N
"130917","11286",\N
"130917","108794",\N
"130917","9541",\N
"130917","15591",\N
"130917","1537",\N
"130917","1641",\N
"130917","120767",\N
"130917","112833",\N
"130917","104588",\N
"130917","17209",\N
"130917","92755",\N
"1636","108261","Remake"
"158932","744",\N
"158941","2883",\N
"159012","10020",\N
"171430","8098","SpinOff"
"158943","578",\N
"158943","10",\N
"158943","151",\N
"143019","43853",\N
"171592","144790","SpinOff"
"164388","4929",\N
"153310","9552",\N
"171789","81755",\N
"171789","602",\N
"120824","812","Remake"
"120104","264",\N
"120104","151",\N
"120104","528",\N
"120104","90492",\N
"120104","149630",\N
"120104","85",\N
"120104","1570",\N
"120104","116377",\N
"120104","7044",\N
"120104","104645",\N
"120104","31269",\N
"171660","122695",\N
"139298","949",\N
"86031","2769",\N
"171941","12687",\N
"172005","10",\N
"172005","97",\N
"172005","9552",\N
"172005","2810",\N
"172005","43853",\N
"172005","62",\N
"172005","9671",\N
"119217","11360","Remake"
"172146","58748","Remake"
"160941","106114",\N
"160942","108103",\N
"160944","147370",\N
"160945","601",\N
"160946","165",\N
"160947","31978",\N
"133017","9377",\N
"112212","10",\N
"106857","81495",\N
"123604","92525",\N
"123604","29684",\N
"123604","3167",\N
"123605","3170",\N
"123606","31917",\N
"123606","66800",\N
"123606","42534",\N
"123607","328",\N
"123609","380",\N
"123611","239",\N
"172581","32929",\N
"172663","168808","SpinOff"
"159013","1800",\N
"159015","151",\N
"126304","280",\N
"172935","2504",\N
"172935","31917",\N
"172971","10882","Parody"
"172970","606",\N
"172970","509",\N
"173053","949",\N
"173053","8068",\N
"173053","94963",\N
"173053","104360",\N
"173327","8945",\N
"53187","88",\N
"53187","550",\N
"53187","12163",\N
"130723","113064",\N
"130723","9567",\N
"173603","694",\N
"173603","304",\N
"173603","95418",\N
"173603","329",\N
"173609","528",\N
"38872","14480",\N
"170407","1169",\N
"170407","32455",\N
"170408","6844",\N
"173744","4476",\N
"173744","93350",\N
"170409","32065",\N
"170409","32129",\N
"132303","101893",\N
"132305","9355",\N
"132305","8358",\N
"145599","39131",\N
"145603","31780",\N
"145604","43729",\N
"145604","2810",\N
"145604","10135",\N
"145607","64473",\N
"145607","11690",\N
"145607","550",\N
"145608","990",\N
"121010","1366",\N
"145611","32321",\N
"145611","510",\N
"145612","32969",\N
"145613","2810",\N
"145613","9340",\N
"153822","48123",\N
"153822","94098",\N
"153822","106",\N
"170410","81773",\N
"153824","295",\N
"174213","22733","SpinOff"
"174269","10314","Remake"
"60570","35913",\N
"60570","2602",\N
"60570","10330",\N
"60570","635",\N
"60570","1813",\N
"60570","6069",\N
"40141","601",\N
"40141","279",\N
"40141","599",\N
"118751","32958",\N
"118751","230",\N
"118751","2366",\N
"136550","2980",\N
"42630","36890",\N
"42630","402",\N
"42630","59435",\N
"174320","2504",\N
"174320","104293",\N
"174320","1700",\N
"174320","1570",\N
"132308","33001",\N
"130367","173",\N
"171955","11639","SpinOff"
"5876","1091",\N
"5876","1417",\N
"11232","2498",\N
"11232","164",\N
"109057","1091",\N
"109057","935","Influence"
"109057","1091","Influence"
"109057","28",\N
"109057","662","Influence"
"109057","348",\N
"109057","103233",\N
"109057","43853","Influence"
"109057","59540",\N
"172478","935","Influence"
"172478","586",\N
"172478","109057",\N
"31515","2806",\N
"31515","645",\N
"31515","31646",\N
"31515","34716",\N
"31515","364",\N
"31515","14408",\N
"31515","11896",\N
"31515","2493",\N
"31515","23186",\N
"10906","8913",\N
"132311","230",\N
"132311","103",\N
"97294","1885",\N
"97294","41107",\N
"97294","11888",\N
"93348","10455",\N
"93348","9552",\N
"93348","8681",\N
"93348","528",\N
"174972","3035",\N
"175049","114764",\N
"172615","10998",\N
"172619","640",\N
"172619","13194",\N
"170412","879",\N
"170412","111",\N
"170413","208",\N
"151060","28187","Remake"
"139495","2161","Influence"
"139494","24010",\N
"175379","62136","SpinOff"
"175419","597",\N
"171403","175628",\N
"175897","653",\N
"176104","63258",\N
"37836","30965",\N
"107844","197",\N
"87051","57768","Remake"
"172621","34546",\N
"172622","244",\N
"172622","10456",\N
"172622","11708",\N
"170352","11969",\N
"170352","694",\N
"121449","85",\N
"121449","694",\N
"121449","1091",\N
"121449","54595",\N
"121449","1547",\N
"121449","1570",\N
"121449","10160",\N
"121449","9489",\N
"131256","39131",\N
"64075","8845",\N
"69101","2676","Homage"
"176617","31613","SpinOff"
"38429","6077","Remake"
"176640","26469",\N
"177138","764","Influence"
"177138","764","Homage"
"177138","765","Influence"
"177138","765","Homage"
"103103","2362","Remake"
"103103","10640","Remake"
"176640","10456",\N
"176640","1570",\N
"175471","280",\N
"106213","64096",\N
"106213","31490",\N
"106213","43539",\N
"174439","202",\N
"146078","1091",\N
"146078","9745",\N
"3432","601",\N
"177588","87533",\N
"174440","1742",\N
"170354","601",\N
"174441","202",\N
"174441","1797",\N
"174441","11009",\N
"140491","597",\N
"174340","264",\N
"174340","94963",\N
"174340","81755",\N
"174442","208",\N
"174442","88",\N
"174442","9354",\N
"177716","56642","Remake"
"174443","1181",\N
"174443","208",\N
"174443","48876",\N
"174443","154",\N
"21061","15103","SpinOff"
"12185","91630","Remake"
"150490","22904",\N
"178272","9040",\N
"178272","10669",\N
"178272","11006",\N
"178272","38856",\N
"60421","16828",\N
"178273","7044",\N
"178295","156770","Remake"
"178390","962",\N
"178390","620",\N
"70901","29080",\N
"70901","597",\N
"70901","10998",\N
"101101","178113","SpinOff"
"170025","10137",\N
"142910","202",\N
"172103","9733","Remake"
"153114","93068",\N
"110173","3170",\N
"135874","179539","SpinOff"
"90661","17355",\N
"179669","32065","Remake"
"179869","88970",\N
"3161","3034",\N
"10628","111",\N
"10628","8537",\N
"120104","158333",\N
"180420","31771","SpinOff"
"157715","31780",\N
"181247","603",\N
"159507","95",\N
"159507","10455",\N
"159507","10780",\N
"54886","10456",\N
"118285","35018",\N
"181552","33015","Remake"
"16025","6471",\N
"179573","158451",\N
"181908","1885",\N
"181908","8856",\N
"181908","2280",\N
"181908","86591",\N
"131534","158333",\N
"153117","137264",\N
"179180","202",\N
"179180","26469",\N
"179182","86820",\N
"98884","85",\N
"98885","264",\N
"182027","158333",\N
"182027","158352",\N
"124972","1945",\N
"98878","63","SpinOff"
"124975","17711",\N
"124977","562",\N
"124979","602",\N
"124979","197",\N
"124979","1648",\N
"124979","620",\N
"181995","601",\N
"181996","601",\N
"181996","348",\N
"181996","578",\N
"181997","8945",\N
"181997","81495",\N
"181999","388",\N
"181999","161",\N
"181999","913",\N
"181999","949",\N
"181999","10337",\N
"182000","745",\N
"182006","912",\N
"182009","13143",\N
"182009","11814",\N
"182012","242",\N
"182013","81495",\N
"182016","121",\N
"182016","43853",\N
"31518","34",\N
"31518","16550",\N
"31518","924",\N
"31518","218",\N
"31518","280",\N
"31518","756",\N
"31518","11641",\N
"31518","230",\N
"31518","103659",\N
"181405","146204","Remake"
"128618","571",\N
"182358","166008","Remake"
"182399","22239","Remake"
"139596","70009",\N
"139596","269",\N
"139596","38838",\N
"139596","10671",\N
"139596","70938",\N
"129717","31780",\N
"129717","93345",\N
"149280","5705",\N
"182541","162",\N
"182541","788",\N
"182541","2864",\N
"182039","238",\N
"182039","500",\N
"153938","97901","SpinOff"
"182624","81410","SpinOff"
"182832","27872","SpinOff"
"158292","42096","SpinOff"
"6477","21507",\N
"138244","528",\N
"10885","88949","Remake"
"177273","114970",\N
"177274","11963",\N
"177275","22733",\N
"177277","59117",\N
"177277","91633",\N
"177277","858",\N
"177277","9778",\N
"177277","6023",\N
"177277","8835",\N
"20454","8835",\N
"185150","769",\N
"57953","11482",\N
"57953","60251",\N
"185161","11685",\N
"185161","10456",\N
"185161","377",\N
"185278","75973","Remake"
"179187","88",\N
"185644","120",\N
"185644","39131",\N
"185644","1892",\N
"110083","93577","Influence"
"93577","110083","SpinOff"
"119203","115095","Remake"
"176124","454",\N
"176130","2980",\N
"176130","31780",\N
"158432","603",\N
"103189","11230",\N
"102697","16550",\N
"102697","10",\N
"166330","111451",\N
"166330","11639",\N
"181960","95418",\N
"181963","1575",\N
"181964","264",\N
"181967","1674",\N
"181968","9675",\N
"181968","102117",\N
"181969","1374",\N
"163524","1541",\N
"163524","624",\N
"163524","6951",\N
"20152","15913",\N
"20158","1781",\N
"20162","114",\N
"75031","9040",\N
"75084","114",\N
"75089","1541",\N
"77040","645",\N
"77578","26301",\N
"66494","28196","Remake"
"73969","251",\N
"73970","15673",\N
"73970","1797",\N
"73976","2698",\N
"73977","207",\N
"74263","111",\N
"74266","157",\N
"74266","154",\N
"74268","10453",\N
"74268","33545",\N
"74271","9552",\N
"74271","151",\N
"74272","251",\N
"113092","88417","Remake"
"75316","84",\N
"75319","7442",\N
"75320","10508",\N
"75320","790",\N
"75320","791",\N
"75320","3035",\N
"75320","19651",\N
"75320","10973",\N
"75320","13",\N
"75321","8295",\N
"75321","9878",\N
"75321","15063",\N
"75325","2044",\N
