"movie_id","language_iso_639_1"
"76021","en"
"76022","de"
"76023","de"
"76024","en"
"76025","fr"
"76026","zh"
"76027","my"
"76027","zh"
"76028","en"
"76029","pt"
"76030","en"
"76031","pt"
"76032","en"
"76032","ml"
"76033","tl"
"76034","de"
"76035","en"
"76037","en"
"76038","en"
"76039","en"
"76040","en"
"76041","en"
"76042","en"
"76043","en"
"76044","en"
"76045","en"
"76046","en"
"76047","en"
"76048","en"
"76049","en"
"76050","en"
"76051","en"
"76052","en"
"76053","en"
"76054","en"
"76055","en"
"76056","en"
"76057","en"
"76059","en"
"76060","en"
"76061","en"
"76062","en"
"76063","en"
"76064","fr"
"76065","de"
"76065","en"
"76065","pt"
"76066","de"
"76067","ko"
"76068","tr"
"76069","en"
"76070","en"
"76071","en"
"76072","fr"
"76073","de"
"76074","en"
"76076","en"
"76077","en"
"76102","en"
"76103","fr"
"76103","es"
"76104","en"
"76105","de"
"76107","en"
"76108","en"
"76109","en"
"76110","en"
"76111","en"
"76112","en"
"76113","en"
"76114","en"
"76115","en"
"76116","en"
"76117","en"
"76118","en"
"76119","en"
"76120","en"
"76121","en"
"76122","en"
"76123","en"
"76124","en"
"76125","en"
"76126","en"
"76127","en"
"76128","en"
"76129","fa"
"76131","en"
"76132","en"
"76133","en"
"76134","en"
"76135","en"
"76136","en"
"76137","en"
"76138","en"
"76139","en"
"76140","en"
"76141","en"
"76143","en"
"76144","en"
"76145","en"
"76146","en"
"76147","en"
"76148","en"
"76149","en"
"76150","en"
"76151","en"
"76152","en"
"76153","en"
"76154","en"
"76182","en"
"76184","en"
"76185","en"
"76186","en"
"76187","en"
"76188","en"
"76189","en"
"76190","en"
"76191","en"
"76192","en"
"76193","en"
"76195","en"
"76196","en"
"76197","en"
"76198","en"
"76199","en"
"76200","en"
"76201","en"
"76202","en"
"76203","en"
"76204","en"
"76205","en"
"76206","en"
"76207","en"
"76209","en"
"76210","en"
"76222","en"
"76224","en"
"76225","en"
"76226","en"
"76227","en"
"76228","en"
"76229","en"
"76230","en"
"76231","en"
"76232","en"
"76233","en"
"76234","en"
"76235","en"
"76236","en"
"76237","en"
"76238","es"
"76240","en"
"76241","en"
"76242","en"
"76243","en"
"76244","en"
"76245","en"
"76246","en"
"76247","en"
"76248","en"
"76249","en"
"76250","en"
"76296","en"
"76302","en"
"76306","en"
"76307","en"
"76308","en"
"76309","en"
"76310","en"
"76311","en"
"76312","en"
"76313","en"
"76314","en"
"76335","en"
"76336","en"
"76337","en"
"76339","en"
"76340","en"
"76341","en"
"76342","en"
"76343","en"
"76344","en"
"76345","en"
"76346","en"
"76359","en"
"76363","en"
"76370","en"
"76372","de"
"76373","en"
"76374","en"
"76375","en"
"76376","en"
"76377","en"
"76378","en"
"76379","en"
"76380","en"
"76381","en"
"76382","en"
"76383","en"
"76384","en"
"76385","en"
"76386","en"
"76388","en"
"76389","en"
"76390","en"
"76391","en"
"76392","en"
"76393","en"
"76394","en"
"76395","en"
"76396","en"
"76397","en"
"76404","en"
"76482","en"
"76482","it"
"76483","en"
"76483","rw"
"76503","en"
"76504","en"
"76505","en"
"76506","en"
"76507","en"
"76508","en"
"76509","en"
"76510","en"
"76511","en"
"76512","en"
"76513","en"
"76514","en"
"76515","en"
"76518","en"
"76519","en"
"76520","en"
"76521","en"
"76522","en"
"76549","en"
"76556","en"
"76557","en"
"76558","ar"
"76558","en"
"76558","he"
"76559","en"
"76560","de"
"76561","de"
"76562","en"
"76563","en"
"76564","lo"
"76565","en"
"76566","en"
"76567","en"
"76568","en"
"76570","en"
"76571","en"
"76572","en"
"76573","en"
"76574","en"
"76575","en"
"76576","en"
"76578","en"
"76579","en"
"76580","en"
"76581","en"
"76582","en"
"76583","en"
"76584","en"
"76585","en"
"76586","en"
"76587","en"
"76588","en"
"76589","en"
"76590","en"
"76592","en"
"76593","en"
"76594","en"
"76595","en"
"76596","en"
"76597","en"
"76598","en"
"76599","en"
"76600","en"
"76601","en"
"76602","en"
"76604","en"
"76612","en"
"76613","en"
"76614","en"
"76615","en"
"76616","en"
"76617","en"
"76618","en"
"76619","en"
"76620","en"
"76621","en"
"76622","en"
"76623","en"
"76624","en"
"76625","da"
"76625","en"
"76625","no"
"76625","sr"
"76625","sv"
"76626","fr"
"76627","en"
"76627","es"
"76628","fr"
"76629","fr"
"76630","ar"
"76630","he"
"76631","en"
"76632","en"
"76633","en"
"76634","en"
"76635","en"
"76636","en"
"76637","en"
"76638","en"
"76639","en"
"76675","en"
"76676","en"
"76677","en"
"76678","en"
"76679","en"
"76680","en"
"76681","en"
"76682","en"
"76683","en"
"76684","en"
"76685","en"
"76686","en"
"76687","en"
"76688","en"
"76689","en"
"76690","en"
"76691","en"
"76692","en"
"76700","en"
"76701","en"
"76702","de"
"76703","de"
"76704","en"
"76705","en"
"76707","en"
"76708","en"
"76709","en"
"76710","en"
"76711","en"
"76712","en"
"76713","en"
"76714","en"
"76715","en"
"76716","en"
"76717","en"
"76718","en"
"76719","en"
"76720","en"
"76721","en"
"76722","en"
"76723","en"
"76724","en"
"76725","en"
"76726","en"
"76727","en"
"76728","en"
"76730","en"
"76731","en"
"76732","en"
"76733","en"
"76734","en"
"76735","de"
"76736","en"
"76739","en"
"76740","en"
"76756","en"
"76760","en"
"76762","en"
"76763","en"
"76764","en"
"76765","en"
"76766","en"
"76767","en"
"76768","en"
"76769","en"
"76770","en"
"76771","en"
"76772","en"
"76773","en"
"76781","en"
"76782","de"
"76783","da"
"76783","sv"
"76784","en"
"76785","xx"
"76786","en"
"76787","en"
"76789","en"
"76790","en"
"76791","en"
"76792","en"
"76793","en"
"76794","en"
"76795","en"
"76796","en"
"76797","en"
"76798","en"
"76799","en"
"76800","en"
"76801","en"
"76802","en"
"76804","en"
"76805","en"
"76806","en"
"76807","en"
"76808","en"
"76809","en"
"76810","en"
"76811","en"
"76812","en"
"76813","en"
"76814","en"
"76815","en"
"76816","en"
"76825","en"
"76839","en"
"76840","en"
"76841","en"
"76842","en"
"76843","en"
"76844","en"
"76845","en"
"76846","en"
"76847","en"
"76848","en"
"76849","en"
"76850","en"
"76851","en"
"76852","en"
"76853","en"
"76854","en"
"76855","en"
"76856","en"
"76857","en"
"76858","en"
"76859","en"
"76860","en"
"76861","en"
"76862","en"
"76863","en"
"76864","en"
"76865","en"
"76866","en"
"76867","en"
"76868","en"
"76869","en"
"76870","en"
"76871","en"
"76872","en"
"76899","en"
"76900","en"
"76900","fr"
"76901","en"
"76924","en"
"76925","en"
"76926","en"
"76927","en"
"76928","en"
"76929","en"
"76930","en"
"76931","en"
"76932","en"
"76933","en"
"76934","en"
"76935","en"
"76936","en"
"76937","en"
"76938","hi"
"76940","en"
"76941","en"
"76942","en"
"76943","en"
"76944","en"
"76945","en"
"76946","en"
"76947","en"
"76948","en"
"76949","en"
"76950","en"
"76951","en"
"76952","en"
"76954","en"
"76955","en"
"76956","en"
"76957","en"
"76958","en"
"76959","en"
"76960","en"
"76961","en"
"76962","en"
"76963","en"
"76964","en"
"76965","en"
"77010","en"
"77043","en"
"77044","en"
"77045","en"
"77046","en"
"77047","en"
"77048","en"
"77049","en"
"77050","en"
"77051","en"
"77052","en"
"77053","en"
"77054","en"
"77055","en"
"77056","en"
"77057","en"
"77058","en"
"77059","en"
"77060","en"
"77061","en"
"77062","en"
"77063","en"
"77064","en"
"77065","en"
"77066","en"
"77087","en"
"77113","da"
"77114","en"
"77115","en"
"77116","en"
"77117","en"
"77118","en"
"77119","en"
"77120","en"
"77121","en"
"77122","en"
"77123","en"
"77124","en"
"77125","en"
"77126","en"
"77127","en"
"77128","en"
"77129","en"
"77130","en"
"77131","en"
"77132","en"
"77133","en"
"77134","en"
"77135","en"
"77135","es"
"77136","en"
"77137","en"
"77138","en"
"77139","en"
"77140","en"
"77141","en"
"77142","en"
"77143","en"
"77143","es"
"77144","en"
"77145","en"
"77146","en"
"77147","en"
"77148","en"
"77150","en"
"77151","en"
"77152","en"
"77153","en"
"77154","en"
"77155","en"
"77156","en"
"77157","en"
"77158","en"
"77159","en"
"77160","en"
"77161","en"
"77163","en"
"77164","en"
"77165","en"
"77166","en"
"77167","en"
"77168","en"
"77169","en"
"77170","en"
"77171","en"
"77172","en"
"77173","en"
"77174","en"
"77175","en"
"77176","en"
"77177","en"
"77178","en"
"77179","en"
"77180","en"
"77181","en"
"77182","en"
"77183","en"
"77184","en"
"77185","en"
"77186","de"
"77242","de"
"77243","en"
"77244","en"
"77245","en"
"77246","fa"
"77247","en"
"77248","en"
"77250","en"
"77251","en"
"77252","en"
"77253","en"
"77254","en"
"77255","en"
"77256","en"
"77257","en"
"77258","en"
"77259","en"
"77260","en"
"77261","en"
"77262","en"
"77263","en"
"77264","en"
"77265","en"
"77266","en"
"77267","en"
"77268","en"
"77269","en"
"77270","en"
"77271","en"
"77272","en"
"77273","en"
"77297","is"
"77298","en"
"77299","de"
"77300","fa"
"77301","en"
"77302","fa"
"77303","en"
"77304","en"
"77305","xx"
"77353","de"
"77354","en"
"77355","fr"
"77356","fa"
"77357","zh"
"77358","de"
"77360","en"
"77375","de"
"77376","de"
"77377","de"
"77378","ar"
"77378","fa"
"77379","en"
"77380","en"
"77381","en"
"77382","en"
"77383","en"
"77384","en"
"77385","en"
"77386","en"
"77387","en"
"77388","en"
"77389","en"
"77390","en"
"77391","en"
"77392","en"
"77393","en"
"77394","en"
"77395","en"
"77396","en"
"77397","en"
"77398","en"
"77399","en"
"77400","en"
"77401","en"
"77402","en"
"77403","en"
"77430","en"
"77431","en"
"77433","en"
"77434","en"
"77435","en"
"77436","en"
"77437","en"
"77438","en"
"77439","en"
"77440","en"
"77441","en"
"77442","en"
"77443","en"
"77444","en"
"77445","en"
"77446","en"
"77447","en"
"77448","en"
"77449","en"
"77450","en"
"77451","en"
"77452","en"
"77453","en"
"77454","en"
"77455","en"
"77456","en"
"77457","en"
"77458","en"
"77459","en"
"77460","en"
"77461","en"
"77462","en"
"77463","en"
"77464","en"
"77465","en"
"77466","en"
"77467","en"
"77468","en"
"77469","en"
"77470","en"
"77471","en"
"77472","en"
"77473","en"
"77474","en"
"77475","en"
"77489","en"
"77490","en"
"77491","en"
"77492","en"
"77493","en"
"77494","en"
"77495","en"
"77496","en"
"77497","en"
"77498","en"
"77500","en"
"77501","en"
"77502","en"
"77503","en"
"77504","en"
"77505","en"
"77506","en"
"77507","en"
"77508","en"
"77509","en"
"77510","en"
"77511","en"
"77512","en"
"77513","en"
"77514","en"
"77515","en"
"77516","en"
"77517","en"
"77518","de"
"77519","en"
"77520","fr"
"77520","it"
"77521","fr"
"77522","de"
"77523","en"
"77524","en"
"77525","en"
"77525","ru"
"77525","sv"
"77526","en"
"77527","en"
"77528","en"
"77529","de"
"77530","fa"
"77530","tr"
"77531","en"
"77532","de"
"77547","en"
"77548","de"
"77548","en"
"77549","de"
"77550","de"
"77550","pl"
"77565","fa"
"77566","en"
"77567","de"
"77568","de"
"77569","en"
"77570","fa"
"77581","en"
"77582","en"
"77583","en"
"77584","en"
"77585","en"
"77586","en"
"77587","en"
"77588","en"
"77589","en"
"77590","en"
"77591","en"
"77592","en"
"77593","en"
"77595","en"
"77596","en"
"77597","en"
"77598","en"
"77599","en"
"77600","en"
"77601","en"
"77602","en"
"77603","en"
"77604","en"
"77605","en"
"77606","en"
"77607","en"
"77608","en"
"77609","en"
"77610","en"
"77611","en"
"77612","en"
"77613","en"
"77614","en"
"77616","en"
"77617","en"
"77618","en"
"77619","en"
"77624","pt"
"77626","en"
"77627","en"
"77628","en"
"77629","en"
"77630","en"
"77631","en"
"77632","en"
"77633","en"
"77634","en"
"77635","en"
"77636","en"
"77637","en"
"77638","en"
"77639","en"
"77640","en"
"77641","en"
"77642","en"
"77643","en"
"77644","en"
"77645","en"
"77646","en"
"77673","en"
"77704","en"
"77705","en"
"77706","en"
"77707","en"
"77708","en"
"77709","en"
"77710","en"
"77711","en"
"77712","en"
"77713","en"
"77714","en"
"77715","en"
"77716","en"
"77717","en"
"77718","en"
"77719","en"
"77720","en"
"77721","en"
"77722","en"
"77723","en"
"77724","en"
"77725","en"
"77726","en"
"77737","en"
"77738","en"
"77766","fa"
"77767","de"
"77767","en"
"77768","fa"
"77769","en"
"77770","en"
"77771","en"
"77773","en"
"77774","es"
"77797","fa"
"77798","fa"
"77799","fr"
"77800","it"
"77801","ja"
"77802","fa"
"77803","en"
"77819","en"
"77831","sr"
"77831","sv"
"77832","de"
"77833","fa"
"77834","de"
"77835","de"
"77835","en"
"77835","nl"
"77836","fr"
"77836","ru"
"77837","en"
"77838","fr"
"77838","es"
"77839","it"
"77840","de"
"77840","it"
"77840","tr"
"77841","sk"
"77842","de"
"77843","de"
"77844","de"
"77845","fr"
"77846","en"
"77847","en"
"77848","en"
"77849","en"
"77850","en"
"77851","en"
"77852","en"
"77853","en"
"77854","en"
"77877","de"
"77878","fr"
"77879","en"
"77880","en"
"77881","en"
"77883","en"
"77884","en"
"77885","en"
"77886","en"
"77887","en"
"77888","en"
"77889","en"
"77890","en"
"77891","en"
"77892","en"
"77893","en"
"77894","en"
"77895","en"
"77896","en"
"77897","en"
"77898","en"
"77899","en"
"77900","en"
"77901","en"
"77902","en"
"77903","en"
"77904","en"
"77905","en"
"77906","en"
"77908","en"
"77909","en"
"77910","en"
"77911","en"
"77912","en"
"77913","en"
"77914","en"
"77915","en"
"77916","en"
"77917","en"
"77918","en"
"77919","en"
"77920","en"
"77921","en"
"77922","en"
"77923","en"
"77924","en"
"77925","en"
"77926","en"
"77927","en"
"77928","en"
"77930","en"
"77931","en"
"77932","en"
"77933","en"
"77934","en"
"77935","en"
"77936","en"
"77937","en"
"77938","en"
"77939","en"
"77940","en"
"77941","en"
"77942","en"
"77943","en"
"77944","en"
"77945","en"
"77946","en"
"77947","en"
"77948","en"
"77949","en"
"77950","en"
"77951","en"
"77952","en"
"77953","en"
"77954","en"
"77955","en"
"77956","en"
"77957","en"
"77958","en"
"77959","en"
"77960","en"
"77961","en"
"77962","en"
"77963","en"
"77964","en"
"77965","en"
"77966","en"
"77967","en"
"77968","en"
"77969","en"
"77970","en"
"77971","en"
"78011","en"
"78012","en"
"78013","en"
"78014","en"
"78015","en"
"78016","en"
"78017","en"
"78018","en"
"78019","en"
"78020","en"
"78021","en"
"78022","en"
"78023","en"
"78024","en"
"78025","en"
"78026","en"
"78027","en"
"78028","en"
"78029","en"
"78030","en"
"78031","en"
"78032","en"
"78033","en"
"78034","en"
"78050","en"
"78051","en"
"78052","en"
"78053","en"
"78054","en"
"78055","en"
"78056","en"
"78057","en"
"78058","en"
"78059","en"
"78060","en"
"78061","en"
"78062","en"
"78063","en"
"78064","en"
"78065","en"
"78066","en"
"78067","en"
"78068","en"
"78069","en"
"78070","en"
"78071","en"
"78072","en"
"78073","en"
"78075","en"
"78079","en"
"78080","en"
"78081","en"
"78082","en"
"78083","en"
"78084","en"
"78085","en"
"78086","en"
"78087","en"
"78088","en"
"78089","en"
"78090","en"
"78091","en"
"78092","en"
"78093","en"
"78095","en"
"78096","en"
"78097","en"
"78098","en"
"78099","en"
"78100","en"
"78101","en"
"78102","en"
"78103","en"
"78104","en"
"78105","en"
"78106","en"
"78107","en"
"78108","en"
"78109","en"
"78110","en"
"78152","en"
"78157","de"
"78157","en"
"78158","de"
"78158","tr"
"78159","de"
"78159","tr"
"78160","en"
"78161","en"
"78162","en"
"78163","en"
"78164","en"
"78164","fr"
"78165","de"
"78166","de"
"78172","de"
"78173","de"
"78173","en"
"78173","ro"
"78189","fa"
"78190","ku"
"78190","tr"
"78191","fa"
"78193","en"
"78195","en"
"78196","en"
"78197","en"
"78198","en"
"78199","en"
"78200","en"
"78201","en"
"78202","en"
"78203","en"
"78204","en"
"78205","en"
"78206","en"
"78207","en"
"78208","en"
"78209","en"
"78210","en"
"78211","en"
"78212","en"
"78213","en"
"78214","de"
"78249","en"
"78250","en"
"78251","en"
"78252","fa"
"78253","en"
"78254","en"
"78255","en"
"78256","en"
"78275","en"
"78276","en"
"78277","en"
"78278","en"
"78279","en"
"78280","en"
"78281","en"
"78282","en"
"78283","en"
"78284","en"
"78285","en"
"78286","en"
"78287","it"
"78288","en"
"78289","en"
"78290","en"
"78291","en"
"78292","en"
"78293","en"
"78294","en"
"78295","en"
"78296","en"
"78297","en"
"78298","en"
"78299","en"
"78300","en"
"78301","en"
"78302","en"
"78303","en"
"78304","en"
"78305","en"
"78306","en"
"78307","en"
"78308","en"
"78309","en"
"78310","en"
"78311","en"
"78313","en"
"78314","en"
"78315","en"
"78316","en"
"78317","en"
"78318","en"
"78319","en"
"78320","en"
"78321","en"
"78322","en"
"78323","en"
"78324","en"
"78325","en"
"78326","en"
"78327","en"
"78328","en"
"78329","en"
"78330","en"
"78331","en"
"78332","en"
"78333","en"
"78334","en"
"78335","en"
"78336","en"
"78337","en"
"78338","en"
"78339","en"
"78340","de"
"78340","en"
"78341","en"
"78342","en"
"78342","es"
"78343","en"
"78344","en"
"78345","en"
"78346","en"
"78347","en"
"78348","en"
"78349","en"
"78350","en"
"78351","en"
"78352","en"
"78353","en"
"78354","en"
"78355","en"
"78356","en"
"78357","en"
"78358","en"
"78359","en"
"78360","en"
"78361","en"
"78362","en"
"78363","en"
"78367","en"
"78390","en"
"78391","en"
"78392","en"
"78393","en"
"78394","en"
"78395","en"
"78396","en"
"78397","en"
"78398","en"
"78399","en"
"78401","it"
"78448","en"
"78464","en"
"78465","en"
"78466","en"
"78467","en"
"78468","en"
"78469","en"
"78470","en"
"78471","en"
"78472","en"
"78473","en"
"78474","en"
"78475","en"
"78476","en"
"78477","en"
"78478","en"
"78479","en"
"78480","en"
"78481","en"
"78482","en"
"78483","en"
"78484","en"
"78485","en"
"78486","en"
"78487","en"
"78488","en"
"78489","en"
"78491","en"
"78492","en"
"78493","en"
"78494","en"
"78495","en"
"78496","en"
"78497","en"
"78498","en"
"78499","en"
"78500","en"
"78501","en"
"78502","en"
"78503","en"
"78504","en"
"78505","en"
"78506","en"
"78507","en"
"78508","en"
"78509","en"
"78510","en"
"78511","fr"
"78512","en"
"78513","de"
"78514","fr"
"78515","fr"
"78516","en"
"78517","en"
"78518","en"
"78519","en"
"78556","en"
"78557","fa"
"78558","fa"
"78559","en"
"78560","en"
"78561","en"
"78562","en"
"78563","en"
"78564","en"
"78582","en"
"78583","en"
"78584","en"
"78585","en"
"78586","en"
"78587","en"
"78588","en"
"78589","en"
"78590","en"
"78591","en"
"78592","en"
"78593","en"
"78594","en"
"78595","en"
"78596","en"
"78597","en"
"78598","en"
"78599","en"
"78600","en"
"78601","en"
"78602","en"
"78603","en"
"78604","en"
"78605","en"
"78606","en"
"78607","en"
"78608","en"
"78609","en"
"78610","en"
"78611","en"
"78612","en"
"78613","en"
"78614","en"
"78615","en"
"78616","en"
"78617","en"
"78659","en"
"78672","en"
"78673","en"
"78674","en"
"78675","en"
"78676","en"
"78677","en"
"78678","en"
"78679","en"
"78680","en"
"78681","en"
"78682","en"
"78683","en"
"78684","en"
"78685","en"
"78686","en"
"78687","en"
"78688","en"
"78689","en"
"78690","en"
"78691","en"
"78692","en"
"78693","en"
"78694","en"
"78695","en"
"78696","fa"
"78698","en"
"78698","tl"
"78698","zh"
"78699","es"
"78717","es"
"78718","en"
"78719","fa"
"78720","fa"
"78721","fa"
"78736","tr"
"78737","de"
"78737","en"
"78737","fr"
"78738","fr"
"78769","en"
"78770","en"
"78771","en"
"78772","en"
"78773","en"
"78774","en"
"78775","en"
"78776","en"
"78777","en"
"78778","en"
"78779","en"
"78780","en"
"78781","en"
"78782","en"
"78783","en"
"78784","en"
"78785","en"
"78786","en"
"78787","en"
"78788","en"
"78789","en"
"78790","en"
"78791","en"
"78815","en"
"78858","en"
"78859","en"
"78861","en"
"78862","en"
"78864","en"
"78865","en"
"78866","en"
"78867","en"
"78868","en"
"78869","en"
"78870","en"
"78871","en"
"78872","en"
"78873","fr"
"78874","fr"
"78876","en"
"78877","en"
"78878","en"
"78879","en"
"78880","en"
"78881","en"
"78882","en"
"78883","en"
"78884","en"
"78885","en"
"78886","en"
"78887","en"
"78888","en"
"78889","en"
"78890","en"
"78891","en"
"78892","en"
"78893","en"
"78894","en"
"78896","en"
"78897","en"
"78898","en"
"78899","en"
"78900","en"
"78901","en"
"78902","en"
"78903","en"
"78904","en"
"78905","en"
"78906","en"
"78908","en"
"78909","en"
"78910","en"
"78911","en"
"78912","en"
"78913","en"
"78914","en"
"78915","en"
"78916","en"
"78917","en"
"78921","en"
"78922","en"
"78923","en"
"78924","en"
"78925","en"
"78926","en"
"78927","en"
"78928","en"
"78929","en"
"78930","en"
"78931","en"
"78932","en"
"78933","en"
"78934","en"
"78935","en"
"78936","en"
"78937","en"
"78938","en"
"78939","en"
"78940","en"
"78948","en"
"78949","de"
"78951","en"
"78952","en"
"78953","en"
"78954","en"
"78955","en"
"78956","en"
"78957","en"
"78958","en"
"78959","en"
"78960","en"
"78961","en"
"78962","en"
"78963","en"
"78964","en"
"78965","en"
"78966","en"
"78967","en"
"78968","en"
"78969","en"
"78970","en"
"78971","en"
"78972","en"
"78973","en"
"78974","en"
"78975","en"
"78998","en"
"78999","en"
"79000","en"
"79001","de"
"79002","en"
"79003","en"
"79004","en"
"79005","en"
"79006","fr"
"79008","de"
"79009","tr"
"79010","fa"
"79011","fa"
"79012","en"
"79013","af"
"79013","en"
"79014","en"
"79015","fa"
"79016","en"
"79017","fa"
"79018","en"
"79019","en"
"79020","en"
"79022","en"
"79035","en"
"79054","en"
"79055","en"
"79057","en"
"79058","en"
"79059","en"
"79060","en"
"79061","en"
"79062","en"
"79063","en"
"79064","en"
"79065","en"
"79066","en"
"79067","en"
"79068","en"
"79069","en"
"79070","en"
"79071","en"
"79072","en"
"79073","en"
"79074","de"
"79075","en"
"79090","en"
"79091","en"
"79092","de"
"79092","hu"
"79092","yi"
"79093","en"
"79093","fr"
"79094","en"
"79096","en"
"79097","en"
"79098","en"
"79099","en"
"79100","en"
"79101","en"
"79102","en"
"79103","en"
"79104","en"
"79105","en"
"79106","en"
"79107","en"
"79108","en"
"79109","en"
"79110","en"
"79111","en"
"79112","en"
"79113","en"
"79114","en"
"79115","en"
"79116","en"
"79117","en"
"79118","en"
"79119","en"
"79120","en"
"79146","fr"
"79147","en"
"79148","af"
"79148","de"
"79148","en"
"79173","en"
"79174","en"
"79175","en"
"79176","en"
"79177","en"
"79178","en"
"79179","en"
"79180","en"
"79181","en"
"79182","en"
"79183","ar"
"79183","fa"
"79195","en"
"79196","en"
"79197","de"
"79198","de"
"79199","en"
"79200","fa"
"79201","en"
"79236","en"
"79237","en"
"79238","en"
"79239","en"
"79240","en"
"79241","en"
"79242","en"
"79243","en"
"79244","en"
"79245","en"
"79246","en"
"79247","de"
"79248","de"
"79249","de"
"79250","de"
"79253","en"
"79268","fa"
"79269","en"
"79270","en"
"79271","en"
"79272","en"
"79273","en"
"79274","en"
"79275","en"
"79276","en"
"79277","en"
"79278","en"
"79279","en"
"79280","en"
"79281","en"
"79282","en"
"79283","en"
"79284","en"
"79285","en"
"79286","en"
"79287","en"
"79288","en"
"79289","en"
"79290","en"
"79291","en"
"79292","en"
"79293","en"
"79294","en"
"79295","en"
"79296","en"
"79297","en"
"79298","en"
"79300","af"
"79300","en"
"79300","xh"
"79301","en"
"79302","fr"
"79324","en"
"79325","en"
"79326","en"
"79327","en"
"79328","en"
"79329","en"
"79330","en"
"79331","en"
"79332","en"
"79333","en"
"79334","en"
"79335","en"
"79336","en"
"79337","en"
"79338","en"
"79339","en"
"79340","en"
"79341","en"
"79342","en"
"79343","en"
"79344","en"
"79345","en"
"79346","en"
"79347","en"
"79348","en"
"79353","en"
"79366","en"
"79391","fa"
"79439","en"
"79440","en"
"79441","en"
"79442","en"
"79481","en"
"79482","en"
"79483","en"
"79484","en"
"79485","en"
"79486","en"
"79487","en"
"79489","en"
"79508","en"
"79509","en"
"79510","en"
"79511","en"
"79512","fa"
"79513","en"
"79527","en"
"79528","de"
"79529","de"
"79530","de"
"79531","de"
"79532","de"
"79533","de"
"79533","hr"
"79534","de"
"79535","de"
"79536","de"
"79537","de"
"79538","de"
"79539","de"
"79540","de"
"79541","de"
"79542","de"
"79543","de"
"79544","de"
"79545","de"
"79546","de"
"79548","de"
"79549","de"
"79552","en"
"79553","en"
"79554","en"
"79555","en"
"79556","en"
"79557","en"
"79558","en"
"79559","en"
"79560","en"
"79561","en"
"79562","en"
"79563","en"
"79564","en"
"79565","en"
"79579","en"
"79581","en"
"79582","en"
"79583","en"
"79584","en"
"79585","en"
"79586","en"
"79587","en"
"79588","en"
"79589","en"
"79590","en"
"79591","en"
"79592","en"
"79593","en"
"79594","en"
"79595","en"
"79596","en"
"79597","en"
"79598","en"
"79599","en"
"79600","en"
"79601","en"
"79602","en"
"79603","en"
"79604","en"
"79605","fr"
"79606","fr"
"79607","de"
"79608","en"
"79610","en"
"79611","en"
"79612","en"
"79613","en"
"79614","en"
"79615","en"
"79616","en"
"79617","en"
"79618","en"
"79619","en"
"79620","en"
"79621","en"
"79622","en"
"79623","en"
"79624","en"
"79625","en"
"79626","en"
"79627","en"
"79628","en"
"79629","en"
"79630","en"
"79631","en"
"79632","en"
"79633","en"
"79634","en"
"79635","en"
"79636","en"
"79637","en"
"79638","en"
"79639","en"
"79640","en"
"79641","en"
"79642","en"
"79643","en"
"79644","en"
"79645","en"
"79646","en"
"79647","en"
"79648","en"
"79649","en"
"79651","fa"
"79652","de"
"79653","en"
"79654","fr"
"79655","fa"
"79671","de"
"79672","en"
"79673","fa"
"79674","fa"
"79675","de"
"79676","en"
"79676","fr"
"79677","da"
"79678","en"
"79679","en"
"79680","en"
"79681","en"
"79705","fa"
"79706","fa"
"79707","ru"
"79708","fr"
"79709","en"
"79709","fr"
"79710","fr"
"79711","fr"
"79712","es"
"79713","fr"
"79714","fr"
"79715","en"
"79717","en"
"79718","en"
"79719","en"
"79720","en"
"79721","en"
"79722","en"
"79723","en"
"79724","en"
"79725","en"
"79726","en"
"79727","en"
"79728","en"
"79729","en"
"79730","en"
"79738","en"
"79739","en"
"79740","en"
"79741","en"
"79742","en"
"79743","en"
"79744","en"
"79745","en"
"79746","en"
"79747","en"
"79748","en"
"79749","en"
"79750","en"
"79751","en"
"79764","en"
"79775","fa"
"79776","en"
"79776","ja"
"79776","la"
"79777","fa"
"79778","en"
"79779","en"
"79780","en"
"79781","en"
"79782","en"
"79783","en"
"79784","en"
"79785","en"
"79786","en"
"79787","en"
"79788","en"
"79789","en"
"79790","en"
"79791","en"
"79792","en"
"79793","en"
"79794","en"
"79795","en"
"79796","en"
"79797","en"
"79798","en"
"79799","en"
"79800","en"
"79801","en"
"79802","en"
"79803","en"
"79804","en"
"79805","en"
"79806","en"
"79808","en"
"79809","en"
"79810","en"
"79811","en"
"79811","fr"
"79811","hi"
"79812","en"
"79813","en"
"79814","en"
"79814","fr"
"79816","en"
"79817","en"
"79843","de"
"79843","en"
"79844","de"
"79845","en"
"79847","en"
"79848","en"
"79849","en"
"79852","en"
"79853","en"
"79854","en"
"79855","en"
"79858","en"
"79859","en"
"79860","en"
"79861","en"
"79862","en"
"79863","en"
"79864","en"
"79865","en"
"79866","en"
"79867","en"
"79868","en"
"79869","en"
"79870","en"
"79871","en"
"79875","en"
"79876","en"
"79877","en"
"79878","en"
"79879","en"
"79880","en"
"79881","en"
"79882","en"
"79883","en"
"79884","en"
"79885","en"
"79886","en"
"79887","en"
"79888","en"
"79889","en"
"79890","en"
"79891","en"
"79892","en"
"79893","en"
"79894","en"
"79895","fr"
"79897","fr"
"79898","en"
"79929","en"
"79935","en"
"79936","en"
"79937","en"
"79938","en"
"79939","en"
"79940","en"
"79941","en"
"79942","en"
"79943","en"
"79944","en"
"79945","en"
