"movie_id","runtime","budget","revenue","homepage"
"71644","96","0","0",""
"71645","88","0","0",""
"71658","89","0","0",""
"71689","107","0","0",""
"71690","95","0","0",""
"71691","115","0","0",""
"71692","94","0","0",""
"71693","96","0","0",""
"71694","87","0","0",""
"71695","92","0","0",""
"71696","105","0","0",""
"71697","92","0","0",""
"71698","88","0","0",""
"71699","90","0","0",""
"71700","89","0","0",""
"71701","89","0","0",""
"71702","91","0","0",""
"71703","93","0","0",""
"71704","90","0","0",""
"71705","90","0","0",""
"71706","70","0","0",""
"71707","81","0","0",""
"71708","24","0","0",""
"71709","102","0","0",""
"71762","106","0","0",""
"71763","180","0","0",""
"71764","120","0","0",""
"71765","107","0","0",""
"71767","127","0","0",""
"71768","75","0","0",""
"71769","113","0","0",""
"71770","137","0","0",""
"71771","81","0","0",""
"71772","79","0","0",""
"71773","70","0","0",""
"71774","105","0","0",""
"71775","114","0","0",""
"71776","111","0","0",""
"71780","86","0","0",""
"71781","78","0","0",""
"71782","70","0","0",""
"71783","67","0","0",""
"71797","95","0","0",""
"71798","105","0","0",""
"71799","88","0","0",""
"71800","88","0","0",""
"71801","88","0","0",""
"71802","88","0","0",""
"71803","98","0","0",""
"71804","95","0","0",""
"71805","61","40000","0",""
"71806","94","0","0",""
"71807","90","0","0",""
"71808","118","16600000","0",""
"71809","85","0","0",""
"71810","89","0","0",""
"71811","81","0","0",""
"71858","149","0","0",""
"71873","87","0","0",""
"71874","178","0","0",""
"71875","90","0","0",""
"71876","89","0","0",""
"71877","85","0","0",""
"71878","94","0","0",""
"71879","75","0","0",""
"71881","117","0","0",""
"71882","100","0","0",""
"71883","87","0","0",""
"71884","103","0","0",""
"71885","101","0","0",""
"71886","96","0","0",""
"71887","89","0","0",""
"71888","93","0","0",""
"71889","127","0","0",""
"71890","77","0","0",""
"71891","77","0","0",""
"71892","255","0","0",""
"71893","76","0","0",""
"71895","104","0","0",""
"71896","90","0","0",""
"71897","90","0","0",""
"71898","99","0","0",""
"71899","100","0","0",""
"71900","90","0","0",""
"71901","12","0","0",""
"71905","99","0","0",""
"71911","81","0","0",""
"71913","129","0","0",""
"71914","100","0","0",""
"71916","90","0","0",""
"71917","107","0","0",""
"71918","110","0","0",""
"71919","88","0","0",""
"71920","96","0","0",""
"71921","87","0","0",""
"71922","93","0","0",""
"71923","73","0","0",""
"71924","102","0","0",""
"71926","117","0","229900000",""
"71927","122","12000000","35931410",""
"71928","89","0","0","http://www.noelfilms.com"
"71929","18","0","0",""
"71930","111","0","0",""
"71931","9","0","0",""
"71932","98","0","0",""
"71933","121","3640000","0",""
"71934","120","0","0",""
"71978","9","0","0",""
"71979","95","0","0",""
"71980","97","0","0",""
"71981","98","2000000","0","http://strangeframe.com/"
"71982","93","375000","0",""
"71983","83","250000","0",""
"72010","106","0","0",""
"72011","96","200000","0",""
"72012","90","0","0",""
"72013","98","0","0",""
"72014","94","0","0",""
"72015","80","0","0",""
"72016","90","0","0",""
"72017","39","0","0",""
"72018","103","0","0",""
"72019","120","0","0",""
"72020","100","0","0",""
"72022","88","0","0",""
"72023","120","0","0","http://www.wishmeawaydoc.com/"
"72041","140","0","0",""
"72042","90","0","0",""
"72043","89","0","0",""
"72044","105","0","0",""
"72045","82","0","0",""
"72046","105","0","0",""
"72047","92","0","0",""
"72048","81","0","0","http://www.patriciarozema.com/mermaids.html"
"72049","110","0","0","http://www.patriciarozema.com/whiteroom.html"
"72050","26","0","0",""
"72051","91","0","0",""
"72052","89","0","0",""
"72053","93","0","0",""
"72054","90","0","0",""
"72055","97","0","0",""
"72056","96","0","0",""
"72057","88","0","0",""
"72058","88","0","0",""
"72059","88","0","0",""
"72060","96","0","0",""
"72061","91","0","0",""
"72062","86","0","0",""
"72063","96","0","0",""
"72064","90","0","0",""
"72065","93","0","0",""
"72066","115","0","0",""
"72067","93","0","0",""
"72068","90","0","0",""
"72069","84","0","0",""
"72070","98","0","0",""
"72071","24","0","0",""
"72072","6","0","0",""
"72073","4","0","0",""
"72074","15","0","0",""
"72075","13","0","0",""
"72076","111","0","0",""
"72077","94","0","0",""
"72078","92","0","0",""
"72079","37","0","0",""
"72080","8","0","0",""
"72081","13","0","0",""
"72082","86","0","0",""
"72083","20","0","0",""
"72084","20","0","0",""
"72085","16","0","0",""
"72086","95","0","0",""
"72087","80","0","0",""
"72088","81","0","0",""
"72089","85","0","0",""
"72090","86","0","0",""
"72091","112","0","0",""
"72110","65","0","0",""
"72111","70","0","0",""
"72112","6","0","0",""
"72113","12","0","0",""
"72114","92","0","0",""
"72115","8","0","0",""
"72116","100","0","0",""
"72117","86","0","0",""
"72118","62","0","0",""
"72119","94","0","0",""
"72120","86","0","0",""
"72121","85","0","0",""
"72122","88","0","0",""
"72123","134","0","0",""
"72124","94","0","0",""
"72125","93","0","0",""
"72150","158","0","0",""
"72151","88","0","0",""
"72152","84","0","0",""
"72153","93","0","0",""
"72154","84","0","0",""
"72156","75","0","0","http://www.girlwalkallday.com/"
"72157","113","0","0",""
"72158","102","0","0",""
"72160","18","0","0",""
"72182","77","0","0",""
"72183","107","0","0",""
"72184","79","0","0",""
"72185","122","0","0",""
"72186","87","0","0",""
"72187","85","0","0",""
"72188","93","0","0",""
"72189","97","0","0",""
"72191","116","0","0",""
"72192","88","0","0",""
"72193","78","0","0",""
"72194","93","0","0",""
"72195","80","0","0",""
"72196","108","0","0",""
"72197","95","50000","0","http://www.noelfilms.com"
"72198","148","0","0",""
"72201","58","0","0",""
"72202","72","0","0",""
"72203","93","0","0",""
"72204","93","0","0",""
"72205","96","20000000","0",""
"72206","105","0","0",""
"72207","92","0","0",""
"72208","90","0","0",""
"72209","96","0","0",""
"72210","90","0","0",""
"72211","100","0","0",""
"72212","98","0","0",""
"72213","9","0","0","http://www.attentionsoldier.com/cuddle.html"
"72214","90","0","0","http://dietotenreitenschnell.de/"
"72215","85","0","0","http://jabal-film.com/"
"72229","93","0","0",""
"72230","84","0","0",""
"72232","106","0","0",""
"72233","112","0","0",""
"72234","90","0","0",""
"72235","104","0","0",""
"72236","87","0","0",""
"72237","20","0","0",""
"72238","88","0","0",""
"72266","0","0","0",""
"72267","94","0","0",""
"72268","84","0","0",""
"72269","93","0","0",""
"72270","107","0","0",""
"72271","72","0","0",""
"72272","16","0","0",""
"72273","94","0","0",""
"72274","95","0","0",""
"72275","78","0","0",""
"72277","100","0","0",""
"72278","6","0","0",""
"72279","95","0","0",""
"72280","110","0","0",""
"72281","88","300000","0",""
"72282","133","0","0",""
"72283","86","0","0","http://www.reelinjunthemovie.com/site/"
"72285","104","0","0",""
"72286","91","0","0",""
"72287","93","0","0",""
"72288","88","0","0",""
"72289","77","0","0",""
"72290","90","0","0",""
"72291","96","0","0",""
"72292","94","0","0",""
"72293","96","0","0",""
"72294","105","0","0",""
"72295","86","0","0",""
"72296","75","0","0",""
"72297","100","0","0",""
"72298","86","0","0",""
"72299","90","0","0",""
"72300","86","0","0",""
"72301","95","0","0",""
"72302","94","0","0",""
"72303","118","0","0",""
"72304","90","0","0",""
"72326","106","0","0",""
"72327","102","0","0",""
"72328","112","0","0",""
"72329","115","0","0",""
"72330","100","0","0",""
"72331","86","0","0",""
"72359","63","0","0",""
"72360","86","0","0","http://rhifilms.com/property.php?propertyId=RingOfDeath"
"72361","120","0","0",""
"72362","60","0","0",""
"72364","82","0","0",""
"72365","97","2000000","2550","http://lowerlearningmovie.com/"
"72366","88","0","0",""
"72367","88","0","0",""
"72368","85","0","0",""
"72369","60","0","0",""
"72370","97","0","0",""
"72371","114","0","0","http://www.jestesbogiem.com.pl/"
"72372","84","0","0",""
"72373","75","0","0","http://www.imdb.com/title/tt2027128/reference"
"72374","13","0","0",""
"72375","80","0","0",""
"72376","98","0","0",""
"72377","100","0","0",""
"72378","60","0","0",""
"72379","89","0","0",""
"72380","120","0","0",""
"72428","97","0","0",""
"72429","111","0","0",""
"72430","26","0","0",""
"72431","62","0","0","http://www.vice.com/rule-britannia/rule-britannia-swansea-full-length"
"72433","90","0","0",""
"72434","87","0","0",""
"72435","97","0","0",""
"72436","79","0","0",""
"72437","90","0","0",""
"72438","127","0","0",""
"72439","118","0","0",""
"72440","84","0","0",""
"72441","140","0","0",""
"72442","106","0","0",""
"72443","95","0","0",""
"72444","90","0","0",""
"72445","16","0","0",""
"72446","20","0","0",""
"72447","10","0","0",""
"72448","90","0","0",""
"72449","0","0","0",""
"72450","110","0","0",""
"72451","120","0","0",""
"72452","123","0","0",""
"72453","113","0","0",""
"72454","125","0","0",""
"72455","110","0","0",""
"72456","112","0","0",""
"72457","90","0","0",""
"72458","76","0","0",""
"72459","110","0","0",""
"72460","101","0","0",""
"72461","91","25000000","669276",""
"72462","110","0","0",""
"72463","114","0","0",""
"72464","126","0","0",""
"72465","101","0","0",""
"72466","143","0","0",""
"72467","121","0","0",""
"72468","97","0","0",""
"72469","101","0","0",""
"72470","0","0","0",""
"72471","91","0","0",""
"72472","108","0","0",""
"72473","95","0","0",""
"72474","104","0","0",""
"72476","121","0","0",""
"72477","142","0","0",""
"72478","120","0","0",""
"72479","112","0","1642000",""
"72480","10","0","0",""
"72482","90","0","0",""
"72483","90","0","0",""
"72484","106","0","0",""
"72505","8","0","0",""
"72506","8","0","0",""
"72507","21","0","0",""
"72508","102","0","0",""
"72509","124","13500000","0",""
"72510","111","0","0",""
"72511","111","0","0",""
"72512","25","0","0",""
"72513","35","0","0",""
"72514","4","0","0",""
"72516","110","0","0",""
"72517","105","0","0",""
"72518","60","0","0",""
"72519","96","0","0",""
"72520","29","0","0",""
"72521","47","0","0",""
"72522","9","0","0",""
"72523","75","0","0","http://farcicalverite.com/1.html"
"72524","52","0","0",""
"72527","115","0","0",""
"72528","3","0","0",""
"72529","7","0","0",""
"72530","13","0","0",""
"72531","10","0","0",""
"72532","25","0","0",""
"72533","78","0","0",""
"72534","8","0","0",""
"72535","17","0","0",""
"72555","101","0","0",""
"72556","143","0","0",""
"72557","95","0","0",""
"72558","104","0","0",""
"72559","100","0","0",""
"72560","11","0","0",""
"72561","15","0","0",""
"72593","87","0","0",""
"72596","86","0","0",""
"72599","60","0","0",""
"72600","7","0","0",""
"72601","19","0","0",""
"72602","14","0","0",""
"72604","90","0","0","http://www.der-minister.de/"
"72606","110","0","0",""
"72607","90","0","0",""
"72608","99","0","0",""
"72609","90","0","0",""
"72610","90","0","0",""
"72611","90","0","0",""
"72640","89","0","0",""
"72642","92","0","0",""
"72643","100","0","0",""
"72644","90","0","0",""
"72645","72","0","0",""
"72646","72","0","0",""
"72647","82","0","0",""
"72648","99","0","0",""
"72649","80","0","0",""
"72650","113","0","0",""
"72651","115","0","0",""
"72677","85","0","0",""
"72678","90","0","0",""
"72777","77","0","0",""
"72778","0","0","0",""
"72856","38","0","0",""
"72881","79","0","0",""
"72882","82","0","0",""
"72883","96","0","0",""
"72884","94","0","0",""
"72885","93","0","0",""
"72886","102","0","0",""
"72887","91","0","0",""
"72888","139","0","0",""
"72889","147","0","0",""
"72890","120","0","0",""
"72891","94","0","0",""
"72892","100","0","0",""
"72893","77","0","0",""
"72894","78","0","0",""
"72899","95","0","0",""
"73006","108","0","0",""
"73007","92","0","0",""
"73032","113","0","0",""
"73034","85","0","0",""
"73035","116","0","0",""
"73036","100","0","0",""
"73037","106","0","0",""
"73038","92","0","0",""
"73039","130","0","0",""
"73040","89","0","0",""
"73041","95","0","0",""
"73042","100","0","0",""
"73044","112","0","0",""
"73045","85","0","0",""
"73083","0","0","0",""
"73122","87","0","0",""
"73123","90","0","0",""
"73124","97","0","0",""
"73125","96","13000000","68572378",""
"73126","78","0","0",""
"73128","94","0","0",""
"73179","89","0","0",""
"73208","96","0","0",""
"73248","93","0","0",""
"73259","89","0","0",""
"73276","79","0","0",""
"73277","100","0","0",""
"73280","92","0","0",""
"73304","80","0","0",""
"73305","83","0","0",""
"73306","86","0","0",""
"73307","80","0","0",""
"73333","89","0","0",""
"73334","89","0","0",""
"73377","109","0","0","http://www.asifiamnotthere.ie/asif/"
"73405","60","0","0",""
"73406","75","0","0",""
"73407","88","0","0",""
"73421","185","0","0",""
"73422","105","0","0",""
"73446","87","0","0",""
"73448","96","0","0",""
"73449","95","0","0",""
"73457","186","0","0","http://eaglesband.com/"
"73460","98","18000000","97505481",""
"73464","118","0","0",""
"73465","90","0","0","http://programm.ard.de/TV/daserste/herzdamen-an-der-elbe/eid_281069721407909"
"73501","66","0","0",""
"73502","64","0","0",""
"73503","61","0","0",""
"73560","111","0","0",""
"73561","89","0","0",""
"73562","107","8500000","1200000",""
"73563","0","30000","0",""
"73564","88","0","0",""
"73616","88","0","0",""
"73641","109","0","0",""
"73687","89","0","0",""
"73703","109","0","0",""
"73704","90","0","0",""
"73707","68","0","0",""
"73709","95","0","0",""
"73712","0","0","0",""
"73713","82","0","0",""
"73714","77","0","0","http://www.imdb.com/title/tt0030820/reference"
"73716","112","0","1100000",""
"73717","65","0","0",""
"73718","76","489106","1400000",""
"73719","62","0","0",""
"73720","80","0","0",""
"73721","63","504000","1100000",""
"73722","95","0","0",""
"73724","64","0","0",""
"73725","64","0","0",""
"73726","55","0","0",""
"73727","125","500000","0",""
"73728","80","0","0",""
"73729","0","0","0",""
"73730","60","0","0",""
"73731","90","0","1000000",""
"73736","60","0","0",""
"73785","99","0","0",""
"73802","100","0","0",""
"73813","100","0","0",""
"73837","165","0","0",""
"73905","88","0","0",""
"73955","64","0","0",""
"73958","69","0","0",""
"73959","68","0","0",""
"73960","71","0","0",""
"73961","68","0","0",""
"73962","68","0","0",""
"73963","62","0","0",""
"73964","65","0","0",""
"73965","69","0","0",""
"73966","68","0","0",""
"73967","64","0","0",""
"73982","91","0","0",""
"73994","105","0","0",""
"74071","0","0","0",""
"74072","0","0","0",""
"74073","99","0","0",""
"74074","118","0","0",""
"74090","85","0","0",""
"74091","91","0","0",""
"74110","20","0","0","http://cinemassacre.com/"
"74113","90","0","0","http://www.kohlhaas-film.de"
"74159","52","0","0","http://www.krystofzlatnik.com/?cat=40"
"74160","104","0","0","http://www.camp14-film.com/Camp_14/Home.html"
"74178","98","0","0",""
"74223","114","0","0",""
"74275","90","0","0",""
"74276","43","0","0",""
"74280","25","0","0","http://haltdieklappe.com/"
"74281","93","0","0",""
"74282","89","0","0",""
"74312","88","0","0",""
"74313","102","0","0",""
"74316","95","0","0",""
"74363","93","0","0",""
"74364","90","0","0",""
"74365","58","0","0","www.hbo.com/comedy/louis-c-k-oh-my-god/index.html"
"74373","101","6000","0","http://thebatterymovie.com/"
"74374","89","0","0",""
"74442","89","0","0",""
"74470","109","0","0",""
"74473","97","0","0",""
"74481","0","0","0",""
"74595","103","0","0",""
"74596","46","0","0",""
"74597","90","0","0",""
"74598","85","0","0",""
"74599","104","11000000","7200000",""
"74600","96","0","60648662",""
"74601","53","0","0",""
"74648","0","0","0",""
"74649","5","0","0","https://www.facebook.com/?q=#/Aurion.Official"
"74715","104","0","0",""
"74716","95","0","0",""
"74816","0","0","0",""
"74817","105","100000","0",""
"74948","93","0","0","http://www.sacrogra.it"
"74949","0","1000000","0",""
"74953","95","0","0",""
"74954","96","0","0",""
"74972","93","0","0",""
"75013","97","3400000","0",""
"75032","0","0","0",""
"75033","110","0","270000000",""
"75034","98","0","0",""
"75035","179","0","0",""
"75036","122","0","0",""
"75058","39","100000","0",""
"75059","95","0","0",""
"75107","94","0","0",""
"75167","118","0","0",""
"75168","110","0","0",""
"75169","100","0","0",""
"75170","100","0","0",""
"75197","96","0","0",""
"75198","90","0","0",""
"75199","89","0","0",""
"75200","98","12000000","100000000",""
"75201","102","0","0",""
"75202","103","0","0",""
"75203","142","0","0",""
"75204","86","0","0",""
"75210","225","0","0","http://www.die-andere-heimat.de"
"75211","90","0","0","https://www.constantin-film.de/kino/dampfnudelblues/"
"75212","75","0","0",""
"75213","112","0","0",""
"75215","106","0","0",""
"75216","117","0","0",""
"75217","115","12000000","27682872",""
"75218","127","0","0",""
"75219","87","0","0",""
"75220","90","0","0",""
"75221","112","20000000","318000000",""
"75222","90","0","0",""
"75223","93","0","0",""
"75234","94","0","0",""
"75235","102","0","0",""
"75237","95","0","0",""
"75238","96","4000000","1000000",""
"75239","100","0","0",""
"75240","85","900000","0",""
"75241","75","0","0",""
"75295","89","0","0",""
"75296","120","23000000","48800000",""
"75311","144","25000000","0",""
"75312","5","0","0",""
"75313","120","0","5044000",""
"75345","88","0","0",""
"75346","120","0","0",""
"75373","92","0","0",""
"75374","27","0","0",""
"75375","89","0","0",""
"75376","98","0","0",""
"75377","100","0","0",""
"75378","74","0","0",""
"75379","97","0","0",""
"75380","94","0","0",""
"75412","122","2776000","0",""
"75413","99","0","0",""
"75417","183","0","0",""
"75418","112","0","0",""
"75420","59","0","0","http://www.youtube.com/watch?v=JeWK5iRp0BE"
"75451","89","0","0",""
"75453","90","0","0","http://allfilm.ee/en/filmid/tangerines/"
"75455","143","4","4","http://homesteadhauntedhousemovie2013.tk"
"75456","98","0","0",""
"75457","88","0","0",""
"75513","91","0","0",""
"75514","123","12000000","122000000",""
"75534","92","0","0",""
"75535","52","0","0",""
"75549","114","0","0",""
"75574","92","0","0",""
"75575","109","0","0",""
"75576","116","0","0",""
"75578","125","35000000","117867984",""
"75579","94","0","0",""
"75580","83","0","0","http://www.oilcrashmovie.com/"
"75581","88","0","0","http://www.thefutureoffood.com/"
"75582","45","0","0",""
"75583","75","0","0","http://www.tappedthemovie.com/"
"75608","85","0","0",""
"75609","103","0","0",""
"75610","30","0","0",""
"75611","0","0","0",""
"75626","102","0","0",""
"75627","119","0","0",""
"75651","94","0","0",""
"75720","137","0","0",""
"75725","104","0","4235151",""
"75726","96","0","0",""
"75727","112","0","0",""
"75728","92","0","0",""
"75757","104","0","0","http://hiss-movie.ir/en/"
"75758","112","0","0",""
"75759","113","0","0",""
"75760","111","0","0",""
"75786","94","0","0",""
"75787","86","0","0",""
"75793","89","0","0",""
"75822","89","0","0",""
"75825","102","0","0",""
"75826","91","0","0",""
"75827","91","22000000","61487846",""
"75828","90","0","0",""
"75829","110","0","0",""
"75830","95","0","0",""
"75831","90","0","0",""
"75832","130","0","0",""
"75833","94","0","0",""
"75836","89","0","0",""
"75895","93","0","0",""
"75896","95","0","0",""
"75897","96","0","0",""
"75898","95","0","0",""
"75899","99","0","0",""
"75947","90","0","0",""
"75948","0","0","0",""
"75968","0","0","0",""
"75969","97","0","0",""
"75970","98","0","0",""
"75971","101","0","0",""
"75972","103","0","0",""
"75973","127","0","80300000",""
"75974","97","0","0",""
"75975","118","0","0",""
"75976","184","0","0",""
"75977","120","0","0",""
"75978","138","0","0",""
"75979","106","0","0",""
"75980","87","0","0",""
"75981","97","4000000","801983",""
"75982","90","0","0",""
"75983","0","0","0",""
"75984","91","0","0",""
"75985","134","0","0",""
"75986","108","0","26094935",""
"75987","128","40000000","95000000",""
"75988","91","0","0",""
"75989","119","0","0",""
"75990","109","0","10501000",""
"75991","78","0","0",""
"75992","133","0","0",""
"75993","89","0","0",""
"75994","134","0","0",""
"75995","92","0","0",""
"75996","94","0","0",""
"75997","86","0","0","http://www.deine-schoenheit-ist-nichts-wert.at/"
"75998","107","0","0",""
"76000","121","25000000","74200000",""
"76001","80","0","11100000",""
"76017","95","0","0",""
"76021","5","0","0","www.neuer-trickfilm.at"
"76022","91","0","0",""
"76023","52","0","0",""
"76024","103","0","0",""
"76025","102","0","0",""
"76026","115","0","0",""
"76027","95","0","0",""
"76028","100","0","16887741",""
"76029","96","0","1200000",""
"76030","88","0","0",""
"76031","95","0","0",""
"76032","108","0","0","http://papiliobuddha.com"
"76033","82","0","0",""
"76034","95","0","0",""
"76035","89","0","0",""
"76037","100","0","0",""
"76064","104","0","0",""
"76065","105","0","0",""
"76066","93","0","0","http://www.meinekeinefamilie.at/"
"76067","111","0","0","http://www.hello-ghost.com/"
"76068","87","0","0",""
"76069","109","0","0",""
"76070","96","0","0",""
"76071","112","0","0",""
"76072","108","0","0",""
"76073","72","0","0",""
"76077","100","0","0",""
"76103","105","0","0",""
"76105","115","0","0",""
"76129","91","0","0",""
"76222","114","0","0",""
"76237","105","0","0",""
"76238","102","0","0",""
"76250","96","0","0",""
"76482","93","0","0",""
"76483","140","0","0",""
"76549","73","0","0",""
"76556","84","0","0",""
"76557","90","0","0",""
"76558","90","0","0",""
"76559","106","0","0",""
"76560","93","0","0",""
"76561","95","0","0",""
"76562","97","0","0",""
"76563","139","85000000","288900000",""
"76564","96","0","0",""
"76565","149","0","0",""
"76625","115","0","904446",""
"76626","112","45000000","0",""
"76627","120","0","0",""
"76628","101","0","0",""
"76629","92","0","0",""
"76630","96","0","0",""
"76700","123","125000000","755356711",""
"76701","26","0","0",""
"76735","98","0","0",""
"76736","99","0","0",""
"76781","84","0","0",""
"76782","90","0","0",""
"76783","97","0","0",""
"76784","91","0","0",""
"76785","12","0","0",""
"76786","78","0","0",""
"76787","105","3300000","48982041",""
"76824","0","0","0",""
"76899","92","0","0",""
"76900","100","0","0",""
"76937","43","0","0",""
"76938","119","0","0",""
"77043","132","0","0",""
"77113","90","0","0",""
"77114","93","0","0",""
"77185","89","1300000","116799","http://www.harmony-korine.com/paper/index/i_gummo.html"
"77186","90","0","0",""
"77242","110","0","0",""
"77243","91","55000000","81541034",""
"77244","118","0","0",""
"77245","97","0","51029361","http://www.sonyclassics.com/magicinthemoonlight/"
"77246","80","0","0",""
"77248","91","0","0",""
"77297","95","0","0",""
"77298","86","0","0",""
"77299","89","0","0","http://www.nordstrandfilm.de"
"77300","110","0","0",""
"77302","81","0","0",""
"77303","93","0","0",""
"77304","85","0","0",""
"77305","34","0","0",""
"77353","92","0","0",""
"77354","111","0","0",""
"77355","117","0","0",""
"77356","105","0","0","http://www.makhmalbaf.com/?q=film/At-five-in-the-afternoon"
"77357","106","0","0",""
"77358","107","0","0",""
"77360","51","0","0",""
"77375","103","0","0",""
"77376","115","0","0",""
"77377","123","0","0",""
"77378","83","0","0","http://cinemahejazi.com/en/news/11/among-the-clouds-dar-miane-abrha-2008"
"77518","94","0","0","http://www.die-koenige-der-nutzholzgewinnung.de/"
"77520","94","0","0",""
"77521","78","0","0",""
"77522","120","0","0",""
"77523","108","0","0",""
"77524","104","0","15391979",""
"77525","114","0","0",""
"77526","138","0","0","http://www.pandorafilm.de/filme/the-cut.html"
"77527","80","0","0",""
"77528","100","0","0",""
"77529","90","0","0",""
"77530","88","0","0",""
"77531","83","0","0",""
"77532","95","0","0",""
"77548","91","0","0",""
"77549","88","0","0",""
"77550","123","0","0",""
"77565","97","0","0",""
"77566","117","0","0",""
"77567","90","0","0",""
"77568","100","0","0",""
"77570","97","0","0",""
"77610","86","0","0",""
"77612","80","0","0",""
"77613","80","0","0",""
"77624","98","0","0","http://www.aflorestadejonathas.com.br/"
"77646","94","0","0",""
"77704","180","0","0",""
"77766","77","0","0",""
"77767","131","0","0",""
"77768","110","0","0",""
"77773","105","0","0",""
"77774","84","0","0",""
"77797","92","0","0",""
"77798","100","0","0",""
"77799","80","0","0",""
"77800","96","0","0",""
"77801","121","31100000","37170163",""
"77802","107","0","0",""
"77831","104","0","0",""
"77832","118","0","0","http://www.banklady.de/"
"77833","81","0","0",""
"77834","95","0","0",""
"77835","122","0","0",""
"77836","135","0","0",""
"77838","109","0","0",""
"77839","96","0","0",""
"77840","110","0","0",""
"77841","90","0","0",""
"77842","87","0","0",""
"77843","123","0","0",""
"77845","104","0","0",""
"77877","90","0","0",""
"77878","112","0","0",""
"77879","98","0","0",""
"77880","107","0","0",""
"77881","85","0","0",""
"77906","0","0","0",""
"78086","101","0","0",""
"78087","107","0","0",""
"78157","101","0","0",""
"78158","74","0","0",""
"78159","74","0","0",""
"78160","123","0","0",""
"78161","107","0","0",""
"78162","93","0","0",""
"78163","90","0","3400000",""
"78164","85","0","0",""
"78165","89","0","0",""
"78166","85","0","0",""
"78172","98","0","0","http://www.phoenix-der-film.de"
"78173","110","0","0",""
"78189","110","0","0",""
"78190","100","0","0",""
"78191","96","0","0",""
"78214","87","0","0",""
"78252","96","0","0",""
"78287","138","0","0",""
"78288","88","0","0",""
"78289","126","0","0",""
"78339","117","0","0",""
"78340","107","0","0",""
"78401","90","0","0",""
"78489","108","0","0",""
"78510","127","1701211","2678000",""
"78511","105","0","0",""
"78512","97","0","0",""
"78513","78","0","0","http://www.suesssauerfilm.de/familienfieber/"
"78514","95","0","0",""
"78515","95","0","0",""
"78557","94","0","0",""
"78558","97","0","0",""
"78696","95","0","0",""
"78698","99","0","0",""
"78699","65","0","0",""
"78717","83","800000","200433",""
"78718","90","0","0",""
"78719","87","0","0",""
"78720","115","0","0",""
"78721","121","0","0",""
"78736","196","0","0",""
"78737","124","0","0",""
"78738","135","0","0",""
"78815","87","0","0",""
"78859","25","0","0","http://roomonthebroom.com/"
"78873","111","0","0",""
"78874","104","0","0",""
"78948","107","0","0",""
"78949","95","0","0",""
"79001","103","0","0",""
"79002","92","0","0",""
"79003","92","0","0",""
"79004","99","0","0",""
"79005","85","0","0",""
"79006","89","0","0",""
"79008","89","0","0",""
"79009","101","0","0",""
"79010","113","0","0",""
"79011","100","0","0",""
"79013","110","0","0",""
"79015","101","0","0",""
"79016","103","0","0",""
"79017","91","0","0","http://dehlizmovie.ir"
"79020","118","0","0",""
"79022","126","0","0",""
"79073","105","0","0",""
"79074","90","0","0",""
"79090","0","0","0",""
"79092","93","0","0",""
"79093","103","0","0",""
"79094","122","0","0",""
"79146","95","0","0",""
"79148","89","0","0",""
"79183","120","0","0",""
"79197","99","0","0",""
"79198","95","0","0",""
"79200","80","0","0",""
"79250","93","0","0",""
"79268","134","0","0","http://fishcat.net"
"79269","112","0","0",""
"79300","109","0","0",""
"79301","89","0","0",""
"79366","90","0","0",""
"79391","107","0","0",""
"79508","90","0","0",""
"79509","93","0","0",""
"79510","111","0","0",""
"79511","125","0","307200000",""
"79512","90","0","0",""
"79513","109","0","0",""
"79527","115","0","45967935",""
"79579","107","0","0",""
"79605","93","0","0",""
"79606","100","0","0",""
"79607","93","0","0","http://ueber-ich-und-du.piffl-medien.de"
"79608","94","0","0",""
"79651","94","0","0",""
"79652","98","0","0","http://www.vielendankfuernichts-film.de/"
"79653","85","2000000","5000000",""
"79654","94","0","0",""
"79655","100","0","0",""
"79671","114","0","0",""
"79672","105","0","0",""
"79673","108","0","0",""
"79674","88","0","0",""
"79675","92","0","0",""
"79676","130","0","0",""
"79677","91","0","0",""
"79678","93","0","0",""
"79679","104","8000000","0",""
"79680","95","0","0",""
"79681","121","15000000","0",""
"79705","88","0","0",""
"79706","110","0","0",""
"79707","82","2500000","0",""
"79708","90","0","0",""
"79709","114","0","0",""
"79710","95","0","0",""
"79711","84","0","0",""
"79712","108","0","0",""
"79713","96","0","0",""
"79714","96","0","0",""
"79715","82","0","0",""
"79775","81","0","0",""
"79776","110","0","0",""
"79777","97","0","0",""
"79808","134","40000000","67669013",""
"79809","116","0","0",""
"79810","94","0","0",""
"79811","122","0","0",""
"79812","108","0","0",""
"79813","98","0","0",""
"79814","112","5","0",""
"79843","80","0","0",""
"79844","95","0","0",""
"79845","106","15000000","17700000",""
"79895","88","0","0",""
"79897","135","0","0",""
"79898","135","0","0",""
"79951","98","0","0",""
"79952","1","0","0",""
"79953","1","0","0",""
"79954","3","0","0",""
"79955","70","0","0",""
"79956","98","0","0",""
"79957","93","0","0",""
"79958","133","0","0",""
"79959","64","0","0",""
"79960","100","0","0",""
"79961","119","0","0",""
"79962","101","0","0",""
"79963","118","0","0",""
"79964","155","0","0",""
"79965","1","0","0",""
"79966","94","0","0",""
"79967","99","0","292040",""
"79968","148","0","0",""
"79970","85","0","0",""
"79985","91","0","0",""
"79990","89","0","0",""
"80004","63","0","0",""
"80006","93","0","0",""
